ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;OSM_ID;OSM_TYPE;ID_ANCHOR
654;Boule lyonnaise;Boule lyonnaise Lucien-Ferron;Croix d'Argent;;;;;;;TA120;43.5889622;3.873112;;;Avenue;de Maurin;;34070;Montpellier;;;0;;;;;;;Ligne 27;;608187578;1;3
156;Boulodromes de Pétanque;Boulodrome Albert-Dubout;Prés d'Arènes;Saint Martin;;;;;;1445;43.5974552994;3.88258988379;;;Rue;des Marronniers;;34000;Montpellier;;;0;;;;;;;;;48278068;2;61
158;Boulodromes de Pétanque;Boulodrome Astruc;Les Cévennes;;;;;;;1578;43.6114987950;3.85420266558;;;Rue;des Coronilles;;34000;Montpellier;;;0;;;;;;;;;613548164;1;180
159;Boulodromes de Pétanque;Boulodrome Celleneuve;Mosson;Celleneuve;;;;;;758;43.6132938329;3.83060557209;;;Esplanade;de Celleneuve;;34080;Montpellier;;;0;;;;;;;;;48282385;2;192
161;Boulodromes de Pétanque;Boulodrome Croix d'Argent;Croix d'Argent;;;;;;;1647;43.5945822688;3.86257046638;;;;;HLM Croix d'Argent;34070;Montpellier;;;0;;;;;;;;;613500795;1;34
157;Boulodromes de Pétanque;Boulodrome des Arceaux;Montpellier Centre;Les Arceaux;;;;;;763;43.6116754215;3.86548487971;;;Boulevard;des Arceaux;;34000;Montpellier;;;0;;;;;;;;;46833401;2;178
162;Boulodromes de Pétanque;Boulodrome Ernest-Onillon;Prés d'Arènes;Saint Martin;;;;;;780;43.5901730834;3.88974698540;;;Impasse;du Mas-d'Argelliers;;34070;Montpellier;;;0;;;;;;;;;585163137;1;8
163;Boulodromes de Pétanque;Boulodrome Figuerolles;Montpellier Centre;Figuerolles;;;;;;765;43.6062499429;3.86144877890;;;Rue;de la Commune Clôture;;34000;Montpellier;;;0;;;;;;;;;48285092;2;122
164;Boulodromes de Pétanque;Boulodrome Hortus;Mosson;;;;;;;769;43.6284330410;3.81825355544;;;Rue;de Bari;;34080;Montpellier;;;0;;;;;;;;;46828332;2;311
165;Boulodromes de Pétanque;Boulodrome La Martelle;Les Cévennes;La Martelle;;;;;;1579;43.6081756464;3.83999668879;;;Rue;du Pont de Lavérune;;34070;Montpellier;;;0;;;;;;;;;48285731;2;128
166;Boulodromes de Pétanque;Boulodrome La Pompignane;Port Marianne;La Pompignane;;;;;;TA111;43.6191075966071;3.90045477158288;;;Avenue;Alphonse Juin;;34000;Montpellier;;;0;;;;;;;;;48285963;2;245
168;Boulodromes de Pétanque;Boulodrome Leenhardt;Hôpitaux - Facultés;;;;;;;775;43.6289302056;3.85747372638;;;Allée;des Magnolias;;34090;Montpellier;;;0;;;;;;;;;48286332;2;314
170;Boulodromes de Pétanque;Boulodrome Léon-Cazal;Port Marianne;;;;;;;1641;43.6061036603;3.90574388864;237;;Route;de Vauguières;;34000;Montpellier;;;0;;;;;;;;;48286600;2;127
169;Boulodromes de Pétanque;Boulodrome Les Arts;Montpellier Centre;Les Beaux-Arts;;;;;;;43.6177484187593;3.88239552988108;;;Rue;de la Cavalerie;;34000;Montpellier;;;0;;;;;;;;;46533921;2;230
171;Boulodromes de Pétanque;Boulodrome Les Tritons;Mosson;Les Hauts de Massane;;;;;;776;43.6406880525;3.81293492207;;;Rue;de Gênes;;34080;Montpellier;;;0;;;;;;;;;595257238;1;332
172;Boulodromes de Pétanque;Boulodrome Mas de Neuville;Hôpitaux - Facultés;;;;;;;;43.6266;3.84091;;;Avenue;du Château d'O;;34000;Montpellier;;;0;;;;;;;;;26408673;2;370
1110;Boulodromes de Pétanque;Boulodrome Mas de Neuville;Les Cévennes;;;;;;;1581;43.6265942098;3.84091733074;;;Avenue;du Château d'O;;34000;Montpellier;;;0;;;;;;;;;;;1002
173;Boulodromes de Pétanque;Boulodrome Parc de Montmaur;Hôpitaux - Facultés;;;;;;;;43.6420182879106;3.86551110651375;;;Route;de Mende;;34090;Montpellier;;;0;;;;;;;;;46827852;2;345
174;Boulodromes de Pétanque;Boulodrome Parc Rimbaud;Montpellier Centre;Les Aubes;;;;;;777;43.6180870751;3.89370836673;;;Avenue;de Saint-Maur;;34000;Montpellier;;;0;;;;;;;;;608100968;1;228
175;Boulodromes de Pétanque;Boulodrome Paul-Valéry;Croix d'Argent;Pas du Loup;;;;;;778;43.5988942970;3.84501897169;;;Rue;du Pas du Loup;Cité Paul Valéry;34080;Montpellier;;;0;;;;;;;;;48287783;2;64
160;Boulodromes de Pétanque;Boulodrome Pierre Lange;Montpellier Centre;Antigone;;;;;;;43.6092227094473;3.89620262367042;;;Place;du Père Louis;;34000;Montpellier;;;0;;;;;;;;;24640623;2;149
176;Boulodromes de Pétanque;Boulodrome René-Bessières;Mosson;;;;;;;767;43.6245813375;3.81541379201;;;Avenue;de Louisville;;34080;Montpellier;;;0;;;;;;;;;46874629;2;282
177;Boulodromes de Pétanque;Boulodrome Reyne;Mosson;;;;;;;783;43.6201653559;3.81621926300;;;Place;Robert-Shumann;;34000;Montpellier;;;0;;;;;;;;;613531609;1;255
178;Boulodromes de Pétanque;Boulodrome Robert-Lopez;Montpellier Centre;Gares;;;;;;771;43.6028662873;3.88674320684;;;Boulevard;d'Orient;;34000;Montpellier;;;0;;;;;;;;;48288516;2;95
179;Boulodromes de Pétanque;Boulodrome Saint-Priest;Hôpitaux - Facultés;;;;;;;1653;43.6379809682;3.83537228849;;;Rue;Billie Holiday;;34090;Montpellier;;;0;;;;;;;;;585173217;1;329
180;Boulodromes de Pétanque;Boulodrome Tastavin;Croix d'Argent;Lemasson;;;;;;1577;43.5964247685;3.86938178929;;;Avenue;Villeneuve-d'Angoulême;Parc Tastavin;34070;Montpellier;;;0;;;;;;;;;613539123;1;80
181;Boulodromes de Pétanque;Boulodrome Tournezy;Prés d'Arènes;Tournezy;;;;;;1647;43.5808451031;3.87712549478;;;Avenue;de Maurin;;34070;Montpellier;;;0;;;;;;;;;48289170;2;77
167;Boulodromes de Pétanque;Boulodrome Yvan Velay;Croix d'Argent;Lemasson;;;;;;;43.5937179;3.8755904;;;Avenue;de Maurin;;34070;Montpellier;;;0;;;;;;;;;608240386;1;29
857;Autres contacts utiles;Bowling Montpellier;Port Marianne;La Pompignane;;;;;;;;;662;;Avenue;de la Pompignane;;34000;Montpellier;;;0;;;;;;;;;;;772
1426;Marchés thématiques;Broc'art;Montpellier Centre;;;;;;;;;;;;Plan;Cabanes;;34000;Montpellier;;;0;;;;;;;;;;;1266
988;Consulats;Bureau de l’Economie et du Commerce de Wallonie-Bruxelles;Montpellier Centre;Antigone;04 67 63 28 92;;;;;;;;4;;Rue;Hôtel de Ville;;34000;Montpellier;;;0;;;;;;;;;;;899
1264;Hôpitaux;C.H.U Arnaud de Villeneuve;Hôpitaux - Facultés;; 04 67 33 67 33;04 67 33 61 25;webmaster@chu-montpellier.fr;www.chu-montpellier.fr;;39078;43.6321932526;3.84955626187;371;;Avenue;du Doyen Gaston Giraud;;34295;Montpellier;5;;0;;;;;;Ligne 1 / Arrêt : Lapeyronie;;;;;1120
1267;Hôpitaux;C.H.U Bellevue;Les Cévennes;;04 67 33 67 33;04 67 33 67 70;webmaster@chu-montpellier.fr;www.chu-montpellier.fr/;;39070;43.6403430949;3.85947650688;1;;Place;Jean Baumel;;34295;Montpellier;5;;0;;;;;;; N°6 / ARRET : Plan des 4 Seigneurs;;;;1123
1265;Hôpitaux;C.H.U Gui de Chauliac;Hôpitaux - Facultés;; 04 67 33 67 33;04 67 33 76 23;webmaster@chu-montpellier.fr;www.chu-montpellier.fr/;;39080;43.6304741558;3.86229675980;80;;Avenue;Augustin Fliche;;34295;Montpellier;5;;0;;;;;;LIGNE N°1 / ARRET : Saint-Eloi ou Universités;;;;;1121
1266;Hôpitaux;C.H.U la Colombière;Hôpitaux - Facultés;;04 67 33 67 33;04 67 33 98 88;webmaster@chu-montpellier.fr;www.chu-montpellier.fr/;;39079;43.6272457521;3.85599126165;39;;Avenue;Charles Flahault;;34295;Montpellier;5;;0;;;;;;LIGNE N°1 / ARRET : Universités;;;;;1122
1236;Hôpitaux;C.H.U Lapeyronie;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 33 67 33;04 67 33 89 63;hopital@fhf.fr;www.chu-montpellier.fr;;39081;43.6297559341;3.85139790262;371;;Avenue;du Doyen Gaston Giraud;;34295;Montpellier;5;;0;;;;;;Ligne 1 - direction Mosson - Arrêt Lapeyronie;;;;;1099
1237;Hôpitaux;C.H.U Saint Eloi;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 33 67 33;04 67 33 76 23;fhf@fhf.fr;www.chu-montpellier.fr/fr/presentation_eloi.jsp;;39082;43.6289491484;3.86590248914;80;;Avenue;Augustin Fliche;;34295;Montpellier;5;;0;;;;;;LIGNE N°1 : Arrêt : Saint-Eloi ou Universités;;;;;1100
1195;Logement;CAF de Montpellier;Mosson;Celleneuve;0820 25 34 20;;;www.montpellier.caf.fr/;;;;;139;;Avenue;de Lodève;;34000;Montpellier;;;0;;;;;;;;;;;1064
1062;Etat;CAF Montpellier;Mosson;Celleneuve;0820 25 34 20 (0,112 € la 1ère mn puis 0,118 € les suivantes);;;www.montpellier.caf.fr;;;;;139;;Avenue;de Lodève;;34943;Montpellier;Cedex 9;;0;;;;;;;ligne 15, arrêt Marie Curie;;;;962
359;Résidences-foyers;Campériols;Les Cévennes;;04 67 10 46 10;;;;;;;;16;;Rue;des Avelaniers;;34080;Montpellie;;;0;;;;;;;lignes 6 et 15;;;;420
1277;Commerce artisanat;Capreb Hérault;Montpellier Centre;;04 99 77 22 80;04 99 77 22 89;accueil@capeb-herault.fr;www.capeb-herault.fr;;70002400;43.6230826103;3.88951661289;44;;Avenue;Saint-Lazare;;34965;Montpellier;Cedex 2;;0;;;;;;;;;;;1131
1053;Associations;Casa Amadis;Montpellier Centre;Comédie;04 67 63 59 58;;;;;;;;30;;Rue;des Etuves;;34000;Montpellier;;;0;;;;;;;;;;;955
577;Fontaines;Cascade du Champ de Mars;Montpellier Centre;;;;;;Comédie;00159700;;;;;Esplanade;Charles de Gaulle;;34000;Montpellier;;;0;;;;;;;ligne 1 - station Comédie;;;;590
1224;Autres lieux;Cathédrale Saint-Pierre;Montpellier Centre;Centre historique;04 67 66 04 12;;;;;;43.6133;3.87403;;;Place;Saint-Pierre;;34000;Montpellier;;;0;;;;;;;;;75320407;2;1088
385;Etat;CDG 34;Les Cévennes;Alco;04 67 04 38 80;04 67 52 43 82;;www.cdg34.fr;;;;;254;;Rue;Michel-Teule;;34184;Montpellier;Cedex 4;;0;;;;;;;;;;;438
1283;Centres de recherche;Cemagref;Hôpitaux - Facultés;;04 67 04 63 00;04 67 16 64 40;;www.cemagref.fr/le-cemagref/lorganisation/les-centres/montpellier;;TA73;;;361;;Rue;Jean-François Breton;B.P. 5095;34196;Montpellier;Cedex 5;;0;;;;;;;;;;;1137
1268;Hôpitaux;Centre Antonin Balmès;Hôpitaux - Facultés;;04 67 33 67 33;;webmaster@chu-montpellier.fr;www.chu-montpellier.fr/;;;;;39;;Avenue;Charles Flahaut;;34295;Montpellier;5;;0;;;;;;"LIGNE N°1 / ARRET : Universités ou Lapeyronie
";;;;;1124
330;Services municipaux;Centre communal d'action sociale (CCAS);Port Marianne;Richter;04 99 52 77 00;04 99 52 77 01;;;;2153;43.6023848954;3.90009848033;125;;Place;Thermidor;BP 9511;34045;Montpellier;01;AUX_NORMES;0;AUX_NORMES;AUX_NORMES;2;AUX_NORMES;;ligne 1, station Port-Marianne;;;;;392
981;Autres lieux;Centre communautaire et culturel juif;Montpellier Centre;Antigone;04 67 15 08 76;04 67 15 08 72;ccj34@wanadoo.fr;;;;;;500;;Boulevard;d'Antigone;;34000;Montpellier;;;0;;;;;;;;;;;892
1225;Salles d'expo;Centre d'art le FRUC;Montpellier Centre;;;;sms@fruc.biz;www.fruc.biz;;;;;3;bis;Rue;Labbé;;34000;Montpellier;;;0;;;;;;;;;;;1089
148;Auto modélisme;Centre d'auto modélisme de Grammont;Port Marianne;Grammont;;;;;;;;;;;Avenue;Albert Einstein;;34000;Montpellier;;;0;;;;;;;;;;;368
1285;Centres de recherche;Centre de coopération internationale en recherche agronomique pour le développement (CIRAD);Hôpitaux - Facultés;;04 67 61 58 00;04 67 61 59 86;;www.cirad.fr;;;;;;;Avenue;Agropolis;;34398;Montpellier;Cedex 5;;0;;;;;;;;;;;1139
566;Adresses utiles;Centre de documentation Tiers Monde;Montpellier Centre;Les Beaux-Arts;04 67 02 40 79;;;;;;;;27;;Boulevard;Louis Blanc;Espace Martin-Luther-King;34000;Montpellier;;;0;;;;;;;;;;;581
1143;Ecoles d'enseignement supérieur;Centre de formation professionnelles des avocats (CFPA);Montpellier Centre;Les Arceaux;04 67 61 72 80;04 67 52 97 79;montpellier@avocats-efacs.com;www.avocats-efacs.com/index.htm;;;;;14;;Rue;Marcel de Serres;;34961;Montpellier;2;;0;;;;;;;Ligne 6- arret:Glycines;;;;1024
512;Centres de loisirs associatifs;Centre de loisirs Assocation Eveil en mouvement - Ecole maternelle Térésa - Ecole élémentaire Jules Ferry;Hôpitaux - Facultés;;04 67 52 01 32;;;;;;;;88;;Rue;Antoine-Laurent de Jussieu;;34090;Montpellier;;;0;;;;;;;;;;;552
506;Centres de loisirs associatifs;Centre de loisirs association Fabulos-Drolles;Hôpitaux - Facultés;;04 99 61 11 26;;fabulos-drolles@wanadoo.fr;www.alpj.org;;;;;147;;Rue;des 4 Seigneurs;;34090;Montpellier;;;0;;;;;;;;;;;548
515;Centres de loisirs associatifs;Centre de loisirs association LA CLAU - Groupe scolaire des Calendretas;Croix d'Argent;;04 67 07 93 75 / 04 67 27 75 76;;;;;;;;146;;Rue;du Mas de Merle;;34000;Montpellier;;;0;;;;;;;;;;;555
573;Centres de loisirs associatifs;Centre de loisirs association UFOLEP - école Rudyard-Kipling;Les Cévennes;;04 67 54 02 02;;;;;;;;311;;Avenue;Saint-Clément;;34000;Montpellier;;;0;;;;;;;;;;;587
514;Centres de loisirs associatifs;Centre de loisirs association Vacances Evasion;Les Cévennes;;04 99 13 71 10;;;;;;;;13;;Rue;Faubourg Boutonnet;;34000;Montpellier;;;0;;;;;;;;;;;554
496;Centres de loisirs associatifs;Centre de loisirs association Vacances Evasion école élémentaire Berthe Morisot;Montpellier Centre;;04 99 13 71 10;;;;;;;;60;;Avenue;d'Assas;;34000;Montpellier;;;0;;;;;;;;;;;538
495;Centres de loisirs associatifs;Centre de loisirs association Vacances Evasion école maternelle Mozart;Montpellier Centre;;04 99 13 71 10;;;;;;;;60;;Avenue;d'Assas;;34000;Montpellier;;;0;;;;;;;;;;;537
451;Centres de loisirs municipaux;Centre de loisirs Astérix;Port Marianne;Grammont;04 67 65 72 87;;;;;;43.6148;3.93118;;;Avenue;Albert Einstein;Domaine de Grammont;34000;Montpellier;;;0;;;;;;;;;621876178;1;499
508;Centres de loisirs associatifs;Centre de loisirs faculté des Sciences - USTL - Comité d'action sociale;Hôpitaux - Facultés;;04 67 14 30 99;;;;;;;;;;Place;Eugène Bataillon;Case courrier 098;34095;Montpellier Cedex;;;0;;;;;;;;;;;549
1408;Centres de loisirs associatifs;Centre de loisirs GFEN Languedoc;Mosson;;09 50 07 12 44;;gfen.34@education-nouvelle.org;www.education-nouvelle.org/;;;;;314-320;;;Grand Mail;;34080;Montpellier;;;0;;;;;;;;;;;1248
516;Centres de loisirs associatifs;Centre de loisirs La Gerbe;Montpellier Centre;;04 99 74 24 30;;;;;;;;19;;Rue;Chaptal;;34000;Montpellier;;;0;;;;;;;;;;;556
518;Centres de loisirs associatifs;Centre de loisirs Le Relais des Enfants;Montpellier Centre;;04 67 66 21 30;;;relaisdesenfants.fr/blog/;;;;;1;;Rue;Embouque d'Or;;34000;Montpellier;;;0;;;;;;;;;;;558
1338;Centres de loisirs associatifs;Centre de loisirs le Relais des Petits;Montpellier Centre;;06 15 14 91 28;;;;;;;;21;;Rue;d'Aigrefeuille;;34000;Montpellier;;;0;;;;;;;;;;;1188
513;Centres de loisirs associatifs;Centre de loisirs Les Cévennes - Association A.C.L.E;Les Cévennes;;04 67 52 80 97;;;;;;;;183;;Allée;de l'Aqueduc;;34080;Montpellier;;;0;;;;;;;;;;;553
519;Centres de loisirs associatifs;Centre de loisirs Les-Lutins;Port Marianne;;04 67 20 26 00;;;;;;;;1025;;Rue;Henri Becquerel;;34030;Montpellier;Cedex 1;;0;;;;;;;;;;;559
517;Centres de loisirs associatifs;Centre de loisirs M.U.C. Vacances résidence Pierre Rouge;Les Cévennes;;;;;;;;;;2;;Rue;Beauséjour;;34000;Montpellier;;;0;;;;;;;;;;;557
520;Centres de loisirs associatifs;Centre de loisirs Mercredi Animé - Association Espace Parallèle;Port Marianne;;04 67 99 61 34;;;;;;;;;;Rue;Edouard Villalonga;;34000;Montpellier;;;0;;;;;;;;;;;560
493;Centres de loisirs associatifs;Centre de loisirs MUC Vacances école élémentaire Jean-Sibelius;Hôpitaux - Facultés;;;;;;;;;;120;;Rue;de la Jalade;;34000;Montpellier;;;0;;;;;;;;;;;536
509;Centres de loisirs associatifs;Centre de loisirs MUC Vacances école Maternelle Charlie Chaplin;Hôpitaux - Facultés;;04 99 58 35 36;;;;;;;;120;;Rue;de la Jalade;;34090;Montpellier;;;0;;;;;;;;;;;550
570;Centres de loisirs associatifs;Centre de loisirs vacances évasion - école maternelle Geneviève-de-Gaulle-Antonioz;Port Marianne;;04 99 92 21 70;;;;;;;;10;;Chemin;des Barques;;34000;Montpellier;;;0;;;;;;;;;;;584
571;Centres de loisirs associatifs;Centre de loisirs vacances évasion - école primaire Jean-Jaurès;Port Marianne;;04 99 13 71 10;;;;;;;;10;;Chemin;des Barques;;34000;Montpellier;;;0;;;;;;;;;;;585
1282;Propreté;Centre de tri Demeter;;;04 67 47 11 43;;;;;;;;2543;;Avenue;de Maurin;ZAC Garosud;34 000;Montpellier;;;0;;;;;;;;;;;1136
1392;Métiers Petite Enfance;Centre d'Educateurs de Jeunes Enfants;Croix d'Argent;;04 67 07 02 45;;;www.irts-lr.fr/;;;;;1011;;Rue;du Pont de Lavérune;Les Chênes Verts - bâtiment B;34000;Montpellier;;;0;;;;;;;;;;;1234
681;Compagnies;Centre des arts du cirque Balthazar;Montpellier Centre;;04 67 42 28 36;04 67 42 18 69;info@balthazar.asso.fr;;;;;;16;;Rue;Toiras;;34000;Montpellier;;;0;;;;;;;;;;;682
971;Etat;Centre des impôts;Montpellier Centre;Figuerolles;04 67 22 61 00;;;;;;;;;;Place;Chaptal;BP 70001;34953;Montpellier;Cedex 2;;0;;;;;;;;;;;883
1151;Ecoles d'enseignement supérieur;Centre d'Etudes Supérieures Industrielles (CESI);Les Cévennes;La Chamberte;04 99 51 21 30;04 99 51 21 49;;www.eicesi.fr;;;;;69;;Impasse;Mac Gaffey;Val de Croze;34070;Montpellier;;;0;;;;;;;"Ligne 11
Ligne 6";;;;1032
182;Centre équestre;Centre équestre municipal - Domaine de Grammont;Port Marianne;Grammont;;;c.e.m.g@wanadoo.fr;perso.orange.fr/cemg/;;215;43.6172271217;3.92883962828;;;Avenue;Albert Einstein;;34000;Montpellier;;;0;;;;;;;ligne 12;;;;150
1066;Parcs et jardins;Centre horticole Pierre-Richer-de-Belleval;Port Marianne;Grammont;04 67 20 99 00;04 67 20 99 07;;;;;;;;;Avenue;Albert Einstein;Domaine de Grammont;34000;Montpellier;;;0;;;;;;;;;;;966
1284;Centres de recherche;Centre informatique national de l'enseignement supérieur (CINES);Hôpitaux - Facultés;;04 67 14 14 14;04 67 52 37 63;svp@cines.fr;www.cines.fr;;40253;43.6361823648;3.84204477831;950;;Rue;de Saint-Priest;;34097;Montpellier;Cedex 5;;0;;;;;;;;;;;1138
1041;Centres de recherche;Centre national d’études agronomiques des régions chaudes (CNEARC);Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 61 70 00;;;www.cnearc.fr;;;;;1101;;Avenue;Agropolis;BP 5098;34033;Montpellier;Cedex1;;0;;;;;;;;;;;945
1287;Centres de recherche;Centre national de la recherche scientifique Languedoc-Roussillon (CNRS);Hôpitaux - Facultés;;04 67 61 34 34;04 67 04 32 36;;www.dr13.cnrs.fr;;40026;43.6377536011;3.86458740008;1919;;Route;de Mende;;34293;Montpellier;Cedex 5;;0;;;;;;;;;;;1140
529;Piscines;Centre Nautique Neptune;Mosson;;04 67 75 34 93;;;;;1467;43.6203171878;3.81475190189;;;Avenue;de Heidelberg;;34080;Montpellier;;;0;;;;;;Ligne 1 station Mosson;Lignes 15, 14, 25;;613504659;1;256
1077;Autres lieux;Centre Rabelais;Montpellier Centre;Comédie;;;;;;;;;29;;Boulevard;Sarrail;Esplanade Charles-de-Gaulle;34000;Montpellier;;;0;;;;;;ligne 1, station Comédie;;;;;977
1227;Autres contacts utiles;Centre Régional de Documentation Pédagogique;Montpellier Centre;;04 67 60 06 52;04 67 60 04 51;;www.crdp-montpellier.fr;;;;;;;Allée;de la Citadelle;;34000;Montpellier;;;0;;;;;;station Corum ou Comédie, puis à pied.;;;;;1091
1145;Ecoles d'enseignement supérieur;Centre régional d'éducation physique et sportive (CREPS);Montpellier Centre;Boutonnet;04 67 61 05 22;04 67 52 37 51;cr034@jeunesse-sports.gouv.fr;www.creps-montpellier.org/;;70000500;43.6197980690;3.86621617841;2;;Avenue;Charles Flahault;;34090;Montpellier;;;0;;;;;;Ligne 1- arret: Stade Philippidès;;;;;1026
1228;Autres contacts utiles;centre régional information jeunesse;Montpellier Centre;;04 67 04 36 66;04 67 54 66 71;;www.crij-montpellier.com/;;;;;3;;Avenue;Charles Flahault;;34094;Montpellier;5;;0;;;;;;;;;;;1092
1281;Hôpitaux;Centre Val d'Aurelle-Paul Lamarque;;;04 67 61 31 00;;;www.valdorel.fnclcc.fr/;;39073;43.6435108463;3.83794994554;208;;Avenue;des Apothicaires;parc Euromédecin;34298;Montpellier;;;0;;;;;;"T1, descendre à la station ""Occitanie""";"bus n° 16, direction ""Euromédecine"", descendre à l'arrêt ""Antennes"" pour Val d'Aurelle A ou arrêt ""Val d'Aurelle"" pour Val d'Aurelle B.";;;;1135
1142;Ecoles d'enseignement supérieur;CFA commerce et distribution - Groupe Sup de Co;Mosson;;04 67 10 25 00;04 67 45 13 56;;www.supdeco-montpellier.com/;;;;;2300;;Avenue;des Moulins;;34185;Montpellier;4;;0;;;;;;;ligne 6, ligne 7 - arret: école de commerce;;;;1023
1013;Autres lieux;Chai du Terral;;;04 67 47 15 87;04 67 27 64 50;theatre.terral@wanadoo.fr;;;;;;;;;;Château du Terral;34430;Saint-Jean-de-Védas;;;0;;;;;;;;;;;921
1273;Commerce artisanat;Chambre de Commerce et d'Industrie;Montpellier Centre;;04 99 51 54 00;04 89 06 99 48;accueilst-come@montpellier.cci.fr;www.montpellier.cci.fr;;39984;43.6080178768;3.87719205392;32;;Grand'rue;Jean Moulin;Hôtel Saint-Côme;34944;Montpellier;Cedex 9;;0;;;;;;;;;;;1129
1274;Commerce artisanat;Chambre de métiers et de l'artisanat de l'Hérault;Montpellier Centre;;04 67 72 72 00;04 67 72 72 23;chambredemetiers@cm-herault.fr;www.cma-herault.fr/Accueil/;;70002400;43.6230826103;3.88951661289;44;;Avenue;Saint-Lazare;;34965;Montpellier;Cedex 2;;0;;;;;;;;;;;1130
1088;Salles d'expo;Chapelle de la Miséricorde;Montpellier Centre;Centre historique;;;;;Le Corum;;;;;;Rue;de la Monnaie;;34000;Montpellier;;;0;;;;;;ligne 1, station Comédie;;;;;987
1226;Autres lieux;Château de Flaugergues;Port Marianne;Millénaire;(33) 4 99 52 66 37;(33) 4 99 52 66 44;colbert@flaugergues.com;www.flaugergues.com/;;;;;1744;;Avenue;Albert Einstein;;34000;Montpellier;;;0;;;;;;Tramway, arrêt Odysseum (1,5 km);n°9, direction Grammont ou Odyseum arrêt Evariste Gallois (200 m);;;;1090
1001;Monuments;Château de la Mogère;Port Marianne;;04 67 65 72 01;04 67 65 72 01;;www.lamogere.fr;;;;;2 235;;Route;de Vauguières;;34000;Montpellier;;;0;;;;;;;;;;;912
978;Cinémas;Cinéma Gaumont;Montpellier Centre;Comédie;04 67 52 72 00;;;www.pathe.fr/cinema/gaumont/salles/montpellier_comedie/;Comédie;;43.609;3.87989;10;;Place;de la Comédie;;34000;Montpellier;;;0;;;;;;ligne 1, station Comédie;;;976482623;1;890
1441;Cinémas;Cinéma municipal Nestor Burma;Mosson;Celleneuve;;;;;;;;;;;Place;Renaudel;;34080;Montpellier;;;0;;;;;;;;;;;1281
977;Cinémas;Cinéma Royal;Montpellier Centre;Comédie;08 36 68 68 32 ( 0,34 € / min) - 04 67 92 71 59 (administration);;cinema-leroyal@voila.fr;leroyal.montpellier.site.voila.fr;Comédie;;43.6079;3.88133;13;;Rue;Boussairolles;;34000;Montpellier;;;0;;;;;;ligne 1, station Comédie;;;976482631;1;889
1269;Cliniques;Clinique Beau Soleil;Montpellier Centre;;04 67 75 99 99;04 67 75 97 65;;www.languedoc-mutualite.fr/;;39069;43.6095737330;3.84989663807;119;;Avenue;de Lodève;;34070;Montpellier;;;0;;;;;;;;;;;1125
1270;Cliniques;Clinique Clémentville;Montpellier Centre;;04 67 06 70 00;04 67 06 70 01;;www.clinique-clementville.fr;;39074;43.6128953017;3.85195384678;25;;Rue;de Clémentville;;34070;Montpellier;;;0;;;;;;Connexion avec le tramway, ligne 16 au Château d'O;Les lignes : 1, 6 et 16 desservent la Clinique Clémentville;;;;1126
1272;Cliniques;Clinique du Millénaire;Port Marianne;Millénaire;04 99 53 60 00;;;www.oc-sante.fr;La clinique dispose d’un vaste parking, réservé aux patients et aux visiteurs;40439;43.6013535766;3.91347432188;220;;Boulevard;Pénélope;CS 59523;34960;Montpellier;2;;0;;;;;;Tramway : Ligne n° 1, terminus Odysseum.;"Bus : ligne 29, arrêt Odysseum et la ligne ""La Ronde Extérieure Nord Montpellier""";;;;1128
