ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;ENSAVOIRPLUS
194;Gymnases;Gymnase Jean-Bouin;Mosson;;;;;;;1321;43.6328788430;3.82093278016;;;Avenue du Bitterois;;;34080;Montpellier;;;0;;;;;;;;<h5> Clubs sportifs et disciplines<br /> </h5><ul><li>ACEP Omnisports (06 23 81 42 72)</li><li>AS Paillade Volley (04 67 07 96 09)</li><li>Majorettes Impériales Paillade (04 67 75 07 22)</li><li> ISIM Omnisports (04 67 14 30 97) </li><li> Mayouri Omnisports (04 67 52 96 35) </li><li> Montpellier Agglo Futsal </li></ul><h5><br /> <br />Horaires</h5><ul><li>Dans la journée : collèges</li><li> 18h - 22h : clubs </li></ul><p>Dans tous les cas, une demande de créneaux devra être faite auprès du service des Sports.<br /> </p><h5><br /> <br />Tarifs</h5><ul><li>Gratuit pour les clubs sportifs</li><li>Sous convention pour les collèges et les lycées.<br /> </li></ul>;
1235;Universités;Université Montpellier III - Paul Valéry;Hôpitaux - Facultés;Hôpitaux-Facultés;+33 (0)4 67 14 20 00;;; www.univ-montp3.fr/;;70013300;43.6328217915;3.86979818642;;;Route de Mende;;;34199;Montpellier;5;;0;;;;;;;;<p>Arts, lettres, langues, sciences humaines et sociales</p>;
1234;Universités;Université Montpellier II - Sciences et Techniques;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 14 30 30;04 67 14 30 31;presidence@univ-montp2.fr;;parking difficile;39202;43.6324954277;3.86462739731;;;place Eugène Bataillon;;;34095;Montpellier;;;0;;;;;;"ligne 1 direction Mosson, arrêt universités des sciences et des lettres
";;<p>L'Université Montpellier II, en s'appuyant sur les enseignants-chercheurs et les chercheurs de ses unités de recherche, propose un très large éventail de formations, aux niveaux Licence (L), Master (M) et Doctorat (D) ouvrant vers des métiers liés à : </p><ul><li>à l'application des sciences et technologies en entreprise, </li><li>à la recherche scientifique publique ou privée, </li><li>à l'enseignement. </li></ul><p><br />Pour se rendre à l'Université Montpellier II :<br />à partir de l'autoroute A9:<br />En venant de Lyon, Marseille, prendre la sortie 28 (Vendargues), suivre Millau puis hôpitaux facultés.</p><p>En venant Perpignan, prendre la sortie 31 (Montpellier Ouest), suivre Croix d'argent, la Paillade, les Cévennes, Ganges puis hôpitaux facultés.</p><p><br />à partir de la gare SNCF :<br />ligne 1 du tramway direction Mosson, descente à l'arrêt universités des sciences et des lettres</p><p>Il est vivement conseillé de prendre le tramway ou le bus : parking difficile autour de la fac</p>;
1264;Hôpitaux;C.H.U Arnaud de Villeneuve;Hôpitaux - Facultés;; 04 67 33 67 33;04 67 33 61 25;webmaster@chu-montpellier.fr;www.chu-montpellier.fr;;39078;43.6321932526;3.84955626187;371;;avenue du Doyen Gaston Giraud;;;34295;Montpellier;5;;0;;;;;;Ligne 1 / Arrêt : Lapeyronie;;;
922;Parcs et jardins;Parc Chico Mendès;Mosson;;;;;;;00178900;43.6317140716;3.82314921767;;;Rue de l'Agenais;;;34080;Montpellier;;;0;;;;;;;;<p>Inauguré en 1991, cet espace vert a été créé sur un terrain vierge, aux abords de l’avenue de l’Europe. Ses pentes présentent maintenant des gradins en étages, structurés par des rondins de bois. Des plantations, des placettes de repos et des aire de jeux égaient ces terrasses. Des plantes méditerranéennes : grevillea, plumbago du cap, cistes, myrtes…, composent ce jardin.</p>;
304;Maisons pour tous;Maison de quartier Emma Calvé;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 04 08 42;04 67 04 08 42;mptdubout@mpt.ville-montpellier.fr;;Stationnement possible à l'intérieur de l'enceinte;1703;43.6306322830;3.85588050986;;;Impasse;des Acacias;;34090;Montpellier;;;0;;;;;;ligne 1 station Lapeyronnie;;"<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 9h &#224; 12h et de 13h30 &#224; 17h45</p>";
1265;Hôpitaux;C.H.U Gui de Chauliac;Hôpitaux - Facultés;; 04 67 33 67 33;04 67 33 76 23;webmaster@chu-montpellier.fr;www.chu-montpellier.fr/;;39080;43.6304741558;3.86229675980;80;;avenue Augustin Fliche;;;34295;Montpellier;5;;0;;;;;;LIGNE N°1 / ARRET : Saint-Eloi ou Universités;;<p> </p>;
1043;Jardin-École;Parc Malbosc;Les Cévennes;;;;;;;641;43.6298498410;3.82800167023;;;Rue Sainte-Barde;;;34080;Montpellier;;;0;;;;;;;;<p>Inscriptions et informations, service des espaces verts : 04 67 20 99 00 </p>;
910;Parcs et jardins;Parc de l'Aiguelongue;Hôpitaux - Facultés;;;;;;;00208300;43.6298284843;3.87386531237;;;Rue Major Flandre;;;34090;Montpellier;;;0;;;;;;;;<p>Acquis par la Ville dans le cadre d'une opération immobilière en 1995, ce parc de 10.000 m² est un espace très prisé des riverains. Il présente une large pinède au-dessous de laquelle se glisse des aires de repos et des jeux pour enfants. Un espace spécial pour les chiens a été aménagé en 2001.</p>;
1236;Hôpitaux;C.H.U Lapeyronie;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 33 67 33;04 67 33 89 63;hopital@fhf.fr;www.chu-montpellier.fr;;39081;43.6297559341;3.85139790262;371;;avenue du Doyen Gaston Giraud;;;34295;Montpellier;5;;0;;;;;;Ligne 1 - direction Mosson - Arrêt Lapeyronie;;<p>L'Hôpital Lapeyronie a été terminé en 1983.<br />Il comprend plus de 700 lits d'hospitalisation, desservis par un imposant plateau technique comportant :<br />  -  un département d'imagerie médicale ultra moderne (une IRM, deux scanners, 16 salles de radiologie),<br />  -  sept laboratoires d'analyses biologiques,<br />  -  un service central de médecine nucléaire,<br />   - deux blocs opératoires offrant 20 salles d'interventions,<br />   -  un lithotripteur.<br />40.000 personnes y sont hospitalisées chaque année et 120.000 viennent en consultations.</p>;
1237;Hôpitaux;C.H.U Saint Eloi;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 33 67 33;04 67 33 76 23;fhf@fhf.fr;www.chu-montpellier.fr/fr/presentation_eloi.jsp;;39082;43.6289491484;3.86590248914;80;;avenue Augustin Fliche;;;34295;Montpellier;5;;0;;;;;;LIGNE N°1 : Arrêt : Saint-Eloi ou Universités;;<p> </p>;
168;Boulodromes de Pétanque;Boulodrome Leenhardt;Hôpitaux - Facultés;;;;;;;775;43.6289302056;3.85747372638;;;Allée des Magnolias;;;34090;Montpellier;;;0;;;;;;;;<p> </p>;
758;Crèches municipales;Crèche Louise-Guiraud;Mosson;; 4 67 75 42 50;;;;;845;43.6287696114;3.81699608746;35;;rue de Tipasa;;;34080;Montpellier;;;0;;;;;;;;;
164;Boulodromes de Pétanque;Boulodrome Hortus;Mosson;;;;;;;769;43.6284330410;3.81825355544;;;Rue de Bari;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
320;Maisons pour tous;Maison pour tous Léo Lagrange;Mosson;Mosson;04 67 40 33 57;04 67 40 13 69;mptlagrange@mpt.ville-montpellier.fr;;Parking tout public;1685;43.6284160621;3.81663097976;155;;avenue ;de Bologne;;34080;Montpellier;;;0;;;;;;ligne 1 station Halles de la Paillade;15 arrêt Halles de la Paillade;"<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224; 12h30 et de 13h30 &#224; 22h</p>";
456;Grands marchés;Marché de Mosson;Mosson;;04 67 75 76 81;;;;Parking de l'Espace Mosson;00056500;43.6281579978;3.81695229351;;;Avenue ;d'Heidelberg;;34000;Montpellier;;;0;;;;;;ligne 1 station Halles ;"ligne 15 arrêt Barcelone 
";"<ul> <li>160 commer&#231;ants selon les jours </li> </ul> <ul> <li>March&#233; non alimentaire </li> </ul> <ul> <li>Ouverture<br>Du lundi au samedi de 7h &#224; 13h </li> </ul>";
41;Ecoles maternelles;Ecole maternelle Virginia-Woolf;Mosson;;04 67 75 37 34;;;;;929;43.6280222948;3.81907135939;255;;rue de Bari;;;34080;Montpellier;;;0;;;;;;;;;
421;Mairies annexes;Mairie annexe de proximité Mosson;Mosson;La Paillade;04 67 75 19 10;;;;;1719;43.6280216784;3.81636021936;111;;place ;de Tipasa;Mas de la Paillade;34080;Montpellier;;;0;;;;;;L1, station Halles de la Paillade;;"<ul> <li>Heures d&#8217;ouverture : de 8h30 &#224; 17h30</li> <li><a id=""11312"" href=""#"" typelien=""LienDocument"">Modalit&#233; de d&#233;livrance des passeports biom&#233;triques</a></li> </ul>";
67;Ecoles maternelles;Ecole maternelle James-Joyce;Mosson;;04 67 75 34 87;;;;;932;43.6280012451;3.81792596876;122;;rue de Bologne;;;34080;Montpellier;;;0;;;;;;;;;
117;Ecoles élémentaires;Ecole élémentaire André  Boulloche;Mosson;;04 67 75 37 33;;;;;927;43.6278589816;3.81962091482;123;;rue de  Lausanne;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
143;Halle;Halles des quatre saisons;Mosson;;04 67 75 76 81;;;;Parkings de l'Espace Mosson 75 places;00049100;43.6276148865;3.81717820750;;;Avenue d'Heidelberg;;;34000;Montpellier;;;0;;;;;;ligne 1 station Halles de la Paillade;ligne 15 arrêt Barcelone ;<ul><li>38 commerçants </li><li>Ouverture<br />Tous les jours de 7h à 13h.</li></ul>;
290;Terrains de foot;Terrain de foot Jeu de Mail;Hôpitaux - Facultés;;;;;;;1433;43.6274470669;3.86389930370;;;Rue de la Jalade;;;34090;Montpellier;;;0;;;;;;"ligne 1 station St Éloi 
";La Navette;"<h5>Horaires</h5><ul><li>Dans la journée : écoles, collèges, lycées, universités</li><li>18h - 22h : clubs <br /> </li></ul><h5> <br />Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour les collèges, les lycées et les universités. </li></ul><p>Dans tout les cas, une demande de créneaux devra être faite auprès du <a id=""TPL_ANNUAIRE"" title=""Lien vers fiche service des sports"" href=""#"" typelien=""LienTemplate"" ancre=""441"">service des Sports</a>  </p>";
344;Collèges;Collège Jeu de Mail;Hôpitaux - Facultés;;04 67 52 11 50;04 67 52 30 82;;;;39747;43.6274213564;3.86436689444;5;;avenue Bertin-Sans;;;34090;Montpellier;;;0;;;;;;;;<p>Sans internat - avec demi pension</p>;
554;Postes de Police municipale;Poste de police municipale Aiguelongue;Hôpitaux - Facultés;;04 67 41 41 44;;;;;00089600;43.6274081675;3.87599807346;;;rue des Cétoines;;;34000;Montpellier;;;0;;;;;;;;<ul><li>Heures d'ouverture : du lundi au vendredi de 7h à 21h. </li><li>Ce poste couvre les sous-quartiers: <br />- Hôpitaux-Facultés, <br />- Aiguelongue, <br />- Plan des quatre seigneurs</li></ul>;
123;Ecoles élémentaires;Ecole élémentaire Roosevelt;Mosson;;04 67 75 42 88;;;;;1231;43.6273446281;3.81961856741;25;; rue de Lausanne;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
40;Ecoles maternelles;Ecole maternelle Vincent-Van-Gogh;Mosson;;04 67 75 36 46;;;;;1228;43.6273383699;3.81904976561;242;;rue d'Oxford;;;34080;Montpellier;;;0;;;;;;;;;
1266;Hôpitaux;C.H.U la Colombière;Hôpitaux - Facultés;;04 67 33 67 33;04 67 33 98 88;webmaster@chu-montpellier.fr;www.chu-montpellier.fr/;;39079;43.6272457521;3.85599126165;39;;avenue Charles Flahault;;;34295;Montpellier;5;;0;;;;;;LIGNE N°1 / ARRET : Universités;;;
399;Lycées;Lycée Léonard de Vinci;Mosson;;04 67 10 40 10;04 67 45 65 41;;;;38931;43.6271304407;3.82393076623;;;Rue du Professeur Blayac;;;34085;Montpellier;Cedex 4;;0;;;;;;;;<ul><li>lycée professionnel </li><li>avec internat et demi-pension </li></ul>;
779;Multi-accueils municipaux;Multi accueils Pitchot Nanet;Hôpitaux - Facultés;;04 67 72 41 64;;;;;1348;43.6269251040;3.87908402689;11;;rue des Tourterelles;;;34090;Montpellier;;;0;;;;;;;;<p> </p>;
31;Ecoles maternelles;Ecole maternelle Charlie-Chaplin;Hôpitaux - Facultés;;04 67 63 35 60;;;;;1076;43.6268870356;3.86393264210;120;;rue de la Jalade;;;34090;Montpellier;;;0;;;;;;;;;
430;Clubs de loisirs;Club de loisirs Aiguelongue;Hôpitaux - Facultés;;04 67 54 53 72;;;;;39633;43.6268266289;3.87639287441;158;;Rue Raoul Follereau;Raoul Follereau;Cité de la Justice - Escalier 21;34090;Montpellier;;;0;;;;;;;ligne de bus N° 9 - La Ronde;"<ul> <li><strong>Inscriptions</strong><br>Se renseigner aupr&#232;s du secr&#233;tariat. <br>Service gratuit pour les d&#233;tenteurs de la carte Age d'Or. </li> <li><strong>Ouverture</strong><br>du lundi au vendredi, de 11h &#224; 18h.</li> <li><strong>Les animations</strong><br>Jeux de soci&#233;t&#233;, Images 3 D, patchwork sur cartons , lotos, bals, sorties, f&#234;tes ...</li> </ul>";
88;Ecoles élémentaires;Ecole élémentaire Eugène Pottier;Hôpitaux - Facultés;;04 67 63 35 68;;;;;1070;43.6267366696;3.86440208309;120;;rue de la Jalade;;;34090;Montpellier;;;0;;;;;;;;<p> </p>;
208;Multisports;Terrain multisports Heidelberg;Mosson;;;;;;;1663;43.6267211227;3.81308787439;;;Avenue d'Heidelberg;;;34000;Montpellier;;;0;;;;;;;;<ul><li>Activités proposées<br />Ces équipements de proximité sont accessibles à tout public. <br />Football <br />Handball <br />Volley ball <br />Basket ball<br /> </li><li>Horaires : 8h à 22h</li><li>Tarifs :gratuit</li></ul>;
549;Bibliothèques et médiathèques;Bibliothèque Paul Langevin;Hôpitaux - Facultés;;04 67 72 58 76;04 67 42 46 97;;mediatheque.montpellier-agglo.com/;;00052300;43.6266733882;3.88236497119;1071;;avenue ;de la Justice-de-Castelnau;Maison pour tous Albert-Dubout;34090;Montpellier;;;0;;;;;;"ligne 2, arrêt Aiguelongue 
";ligne 9 et La Ronde, arrêt Montasinos ;"<p>La biblioth&#232;que Paul Langevin, situ&#233;e dans les b&#226;timents de la <a id=""536"" href=""#"" title=""Acc&#233;der &#224; la page maison pour tous Albert-Dubout"" typelien=""LienInterne"">maison pour tous Albert-Dubout</a>, est g&#233;r&#233;e par <a id=""310"" href=""#"" title=""Acc&#233;der au site de Montpellier Agglom&#233;ration"" typelien=""LienExterne"">Montpellier Agglom&#233;ration</a>.&#160;</p> <p>&#160;</p>";
1110;Boulodromes de Pétanque;Boulodrome Mas de Neuville;Les Cévennes;;;;;;;1581;43.6265942098;3.84091733074;;;Avenue du Château d'O;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
87;Ecoles élémentaires;Ecole élémentaire Sigmund Freud;Hôpitaux - Facultés;;04 67 72 42 53;;;;;872;43.6264928760;3.88020353718;2;;rue des Tourterelles;;;34090;Montpellier;;;0;;;;;;;;"<blockquote dir=""ltr"" style=""MARGIN-RIGHT: 0px""><p> </p></blockquote>";
427;Mairies annexes;Mairie annexe Aiguelongue;Hôpitaux - Facultés;;04 67 72 63 27;;;;;00052201;43.6263799645;3.88275630746;1071;;avenue;de la Justice de Castelnau;Maison pour tous Albert-Dubout;34090;Montpellier;;;0;;;;;;Ligne 2, station Mas Drevon;La Ronde ou ligne 9 arrêt Montasinos;"<ul> <li>Horaires d'ouverture : de 8h45 &#224; 12h15 et de 13h00 &#224; 16h30</li> <li><a id=""11312"" href=""#"" typelien=""LienDocument"">Modalit&#233; de d&#233;livrance des passeports biom&#233;triques</a></li> <li>Situ&#233;e dans les locaux de la Maison pour tous <a id=""1024"" href=""#"" typelien=""LienInterne"">Albert-Dubout</a></li> </ul>";
303;Maisons pour tous;Maison pour tous Albert Dubout;Hôpitaux - Facultés;Aiguelongue;04 67 02 68 58;04 67 79 81 54;mptdubout@mpt.ville-montpellier.fr;;;1359;43.6263469418;3.88253701780;1071;;avenue ;de la Justice de Castelnau;;34090;Montpellier;;;0;;;;;;ligne 2 station Aiguelongue;La Ronde ou 5 arrêt Aiguelongue;"<p><strong>Accueil et renseignements</strong><br>Du lundi au vendredi de 9h &#224; 18h30</p>";
89;Ecoles élémentaires;Ecole élémentaire Jean Sibelius;Hôpitaux - Facultés;;04 67 63 51 39;;;;;1073;43.6262672353;3.86449776385;120;;rue de la Jalade;;;34090;Montpellier;;;0;;;;;;;;<p> </p>;
713;Skate board;Piste de skate board Blayac;Mosson;;;;;;;1593;43.6260590226;3.82473177688;;;Avenue du Professeur Blayac;;;34080;Montpellier;;;0;;;;;;;Ligne 6;<p>Cette activité est ouverte aux clubs et au public </p><p>Pour en savoir plus : Annuaire des associations  </p><ul><li> Horaires : 8h à 22h<br />Pas d'autorisation nécessaire<br />  </li><li>Sécurité<br />Se conformer au réglement intérieur affiché sur le site<br /> <br /> </li><li>Tarifs : gratuit</li></ul>;
30;Ecoles maternelles;Ecole maternelle Luis-de-Camoens;Hôpitaux - Facultés;;04 67 72 42 54;;;;;868;43.6260589267;3.87988666568;2;;rue des Tourterelles;;;34090;Montpellier;;;0;;;;;;;;;
440;Collèges;Collège d'Alco;Mosson;Mosson;04 99 77 21 21;;;;;40658;43.6254860169;3.83396247612;200;;rue de Malbosc;;;34090;Montpellier;;;0;;;;;;;;<p> </p>;
121;Ecoles élémentaires;Ecole élémentaire Louisville;Mosson;;04 67 75 36 01;;;;;1192;43.6251180550;3.81534343397;431;;avenue de Louisville;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
119;Ecoles élémentaires;Ecole élémentaire Heidelberg;Mosson;;04 67 75 42 07;;;;;1031;43.6251026850;3.81375906111;310;;rue de Liège;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
759;Crèches municipales;Crèche Petit Prince de Boutonnet;Montpellier Centre;;04 67 72 13 12;;;;;1497;43.6250945684;3.87609169747;20;;rue Emile Littré;;;34090;Montpellier;;;0;;;;;;;;;
64;Ecoles maternelles;Ecole maternelle Miguel-de-Cervantès;Mosson;;04 67 75 42 11;;;;;1029;43.6250592435;3.81432961986;91;;rue Charles-Bonaparte;;;34080;Montpellier;;;0;;;;;;;;;
68;Ecoles maternelles;Ecole maternelle Martin-Luther-King;Mosson;;04 67 75 35 25;;;;;1189;43.6248740621;3.81472317314;65;;rue Charles-Bonaparte;;;34080;Montpellier;;;0;;;;;;;;;
176;Boulodromes de Pétanque;Boulodrome René-Bessières;Mosson;;;;;;;767;43.6245813375;3.81541379201;;;Avenue de Louisville;;;34080;Montpellier;;;0;;;;;;;;;
398;Lycées;Lycée Jean Monnet;Mosson;;04 67 10 36 00;04 67 10 36 06;;www.lyc-monnet-montpellier.ac-montpellier.fr;;39237;43.6243968028;3.83190586339;;;Rue de Malbosc;;;34088;Montpellier;Cedex 4;;0;;;;;;;;<ul><li>lycée général et technologique </li><li>avec internat et demi-pension </li></ul>;
423;Mairies annexes;Mairie annexe Les Cévennes;Les Cévennes;;04 67 60 23 76;;;;;1794;43.6243833777;3.84256419509;1247;;avenue ;Professeur Louis-Ravaz;Maison pour tous Paul-Emile-Victor;34080;Montpellier;;;0;;;;;;ligne 1 arrêt Château d'Ô;ligne 16 arrêt Sainte Genviève;"<ul> <li>&#160;Horaires : de 8h45 &#224; 12h15 et de 13h &#224; 16h30</li> <li><a id=""11312"" href=""#"" typelien=""LienDocument"">Modalit&#233; de d&#233;livrance des Passeports biom&#233;triques</a></li> <li>Situ&#233;e dans les locaux de la <a id=""521"" href=""#"" title=""Lien vers la Maison pour tous Paul-Emile Victor"" typelien=""LienInterne"">Maison pour tous Paul-Emile-Victor</a></li> </ul>";
946;Parcs et jardins;Parc du Mas Vanneau;Les Cévennes;;;;;;;00140400;43.6241473537;3.84259630533;;;Avenue du professeur Louis Ravas;;;34070;Montpellier;;;0;;;;;;;;<p>Ce joli petit square ancien de 1.000 m², planté de beaux arbres, accompagne depuis son ouverture au public en 1996 la Maison pour Tous aménagée dans le mas.</p>;
308;Maisons pour tous;Maison pour tous Paul-Emile Victor;Les Cévennes;Alco;04 99 58 13 58;04 99 58 13 60;mpt.p.e.victor@wanadoo.fr;;;1700;43.6240649143;3.84289303227;1247;;avenue ;du Professeur Louis Ravaz;;34080;Montpellier;;;0;;;;;;ligne 1 station Château d'Ô;16 arrêt Sainte Geneviève / 7 arrêt Hôtel du Département;"<p><strong>Accueil et renseignements</strong><br>du lundi au jeudi de 9h &#224; 12h30 et de 14h &#224; 19h<br>Fermeture le vendredi &#224; 18h</p>";
291;Terrains de foot;Terrain de foot La Mosson;Mosson;;;;;;;822;43.6238832334;3.80933453595;;;Avenue de Heidelberg;;;34000;Montpellier;;;0;;;;;;ligne 1 station Mosson;lignes 14, 25;<h5>Équipements</h5><ul><li>Terrains 1, 2, 3, stabilisés</li><li>Terrain 4, pelousé (réservé exclusivement pour les matchs)</li></ul><h5> Horaires</h5><ul><li> Dans la journée : écoles, collèges, lycées</li><li>18h - 22h : les clubs </li></ul><h5>Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour les collèges, lycées et les universités. </li></ul><p>Dans tous les cas, une demande de créneaux devra être faite auprès du service des Sports. </p><p>Pour en savoir plus : Le service municipal des Sports </p>;
114;Ecoles élémentaires;Ecole élémentaire Antoine Balard;Mosson;;04 67 75 43 01;;;;;1284;43.6238178889;3.81839247129;123;; rue de Salamanque;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
39;Ecoles maternelles;Ecole maternelle Madeleine-Renaud;Mosson;;04 67 75 43 00;;;;;1282;43.6237745438;3.81779523266;360;;avenue de Barcelone;;;34080;Montpellier;;;0;;;;;;;;;
116;Ecoles élémentaires;Ecole élémentaire Simon Bolivar;Mosson;;04 67 75 34 69;;;;;912;43.6234301280;3.81775238669;300;;avenue de Barcelone;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
35;Ecoles maternelles;Ecole maternelle Pablo-Neruda;Mosson;;04 67 75 42 26;;;;;909;43.6233840255;3.81838762608;53;;rue de Salamanque;;;34080;Montpellier;;;0;;;;;;;;;
747;Salles de sports;Salle de sports Lou Clapas;Mosson;;;;;;;1538;43.6232764605;3.81168970705;;;Avenue de Heidelberg;de Heidelberg;;34080;Montpellier;;;0;;;;;;"Ligne 1 - Station ""Mosson";"Ligne 14, 25
";"<ul> <li>Transfert &#224; la Communaut&#233; d'agglom&#233;ration</li> </ul> <p>&#192; compter du 1er janvier 2003, la salle de sports Lou Clapas est transf&#233;r&#233;e &#224; la communaut&#233; d'agglom&#233;ration de Montpellier pour lui permettre d'exercer ses comp&#233;tences en mati&#232;re sportive (cr&#233;ation et gestion d'&#233;quipements sportifs, animations sportives). Le fonctionnement de cet &#233;quipement reste inchang&#233; pour les usagers.<br><br>Pour en savoir plus : Communaut&#233; d'Agglom&#233;ration de Montpellier</p>";
