"Exercice","I_F","D_R","Nature","Sous-fontion","Montant","Libellé nature","Libellé fonction"
2005,"F",1,61522,26,"12385,99","ENTRETIEN ET REPARATIONS BATIMENTS","CIMETIERES ET POMPES FUNEBRES"
2005,"F",1,61522,112,"27260,08","ENTRETIEN ET REPARATIONS BATIMENTS","POLICE MUNICIPALE"
2005,"F",1,61522,211,"309068,74","ENTRETIEN ET REPARATIONS BATIMENTS","ECOLES MATERNELLES"
2005,"F",1,61522,212,"378566,61","ENTRETIEN ET REPARATIONS BATIMENTS","ECOLES PRIMAIRES"
2005,"F",1,61522,213,"162801,8","ENTRETIEN ET REPARATIONS BATIMENTS","CLASSES REGROUPEES"
2005,"F",1,61522,251,"24836,9","ENTRETIEN ET REPARATIONS BATIMENTS","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,61522,30,"158111,64","ENTRETIEN ET REPARATIONS BATIMENTS","SERVICES COMMUNS"
2005,"F",1,61522,411,"110164,3","ENTRETIEN ET REPARATIONS BATIMENTS","SALLES DE SPORT, GYMNASES"
2005,"F",1,61522,412,"20647,74","ENTRETIEN ET REPARATIONS BATIMENTS","STADES"
2005,"F",1,61522,421,"8185,39","ENTRETIEN ET REPARATIONS BATIMENTS","CENTRES DE LOISIRS"
2005,"F",1,61522,422,"248884,42","ENTRETIEN ET REPARATIONS BATIMENTS","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,61522,64,"125087,14","ENTRETIEN ET REPARATIONS BATIMENTS","CRECHES ET GARDERIES"
2005,"F",1,61522,823,"28267,73","ENTRETIEN ET REPARATIONS BATIMENTS","ESPACES VERTS URBAINS"
2005,"F",1,61522,824,"2402,19","ENTRETIEN ET REPARATIONS BATIMENTS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"F",1,61522,91,"89681,81","ENTRETIEN ET REPARATIONS BATIMENTS","FOIRES ET MARCHES"
2005,"F",1,61523,26,"46662,91","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","CIMETIERES ET POMPES FUNEBRES"
2005,"F",1,61523,211,"7426,6","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","ECOLES MATERNELLES"
2005,"F",1,61523,212,"5248,15","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","ECOLES PRIMAIRES"
2005,"F",1,61523,213,"1012,15","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","CLASSES REGROUPEES"
2005,"F",1,61523,412,"2092,11","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","STADES"
2005,"F",1,61523,421,"121,72","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","CENTRES DE LOISIRS"
2005,"F",1,61523,64,"3988,39","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","CRECHES ET GARDERIES"
2005,"F",1,61523,814,"108604,14","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","ECLAIRAGE PUBLIC"
2005,"F",1,61523,816,"28788,53","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","AUTRES RESEAUX ET SERVICES DIVERS"
2005,"F",1,61523,821,"140131,36","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","EQUIPEMENTS DE VOIRIE"
2005,"F",1,61523,822,"1078788,51","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","VOIRIE COMMUNALE ET ROUTES"
2005,"F",1,61523,823,"1343975,65","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","ESPACES VERTS URBAINS"
2005,"F",1,61523,91,"214959,55","ENTRETIEN ET REPARATIONS VOIES ET RESEAUX","FOIRES ET MARCHES"
2005,"F",1,61551,20,"99806,77","ENTRETIEN ET REPARATIONS MATERIEL ROULANT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,61551,112,"252,05","ENTRETIEN ET REPARATIONS MATERIEL ROULANT","POLICE MUNICIPALE"
2005,"F",1,61551,251,"15683,15","ENTRETIEN ET REPARATIONS MATERIEL ROULANT","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,61551,30,"853,51","ENTRETIEN ET REPARATIONS MATERIEL ROULANT","SERVICES COMMUNS"
2005,"F",1,61551,821,"2167,15","ENTRETIEN ET REPARATIONS MATERIEL ROULANT","EQUIPEMENTS DE VOIRIE"
2005,"F",1,61551,823,30406,"ENTRETIEN ET REPARATIONS MATERIEL ROULANT","ESPACES VERTS URBAINS"
2005,"F",1,61558,20,"12834,25","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,61558,24,"7608,66","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","FETES ET CEREMONIES"
2005,"F",1,61558,112,"3487,68","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","POLICE MUNICIPALE"
2005,"F",1,61558,211,"3860,7","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","ECOLES MATERNELLES"
2005,"F",1,61558,251,"73499,52","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,61558,30,"215,28","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","SERVICES COMMUNS"
2005,"F",1,61558,40,"1702,82","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","SERVICES COMMUNS"
2005,"F",1,61558,421,"1616,21","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","CENTRES DE LOISIRS"
2005,"F",1,61558,64,"7177,62","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","CRECHES ET GARDERIES"
2005,"F",1,61558,821,"588,43","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","EQUIPEMENTS DE VOIRIE"
2005,"F",1,61558,822,"1889,68","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","VOIRIE COMMUNALE ET ROUTES"
2005,"F",1,61558,823,"33989,56","ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS","ESPACES VERTS URBAINS"
2005,"F",1,6156,20,"983990,31","MAINTENANCE","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6156,22,"14569,78","MAINTENANCE","ADMINISTRATION GENERALE DE L'ETAT"
2005,"F",1,6156,24,"8902,84","MAINTENANCE","FETES ET CEREMONIES"
2005,"F",1,6156,26,"4478,36","MAINTENANCE","CIMETIERES ET POMPES FUNEBRES"
2005,"F",1,6156,112,"90280,45","MAINTENANCE","POLICE MUNICIPALE"
2005,"F",1,6156,12,"12585,54","MAINTENANCE","HYGIENE ET SALUBRITE PUBLIQUE"
2005,"F",1,6156,211,"94962,3","MAINTENANCE","ECOLES MATERNELLES"
2005,"F",1,6156,212,"126700,97","MAINTENANCE","ECOLES PRIMAIRES"
2005,"F",1,6156,213,"5166,8","MAINTENANCE","CLASSES REGROUPEES"
2005,"F",1,6156,251,"21676,39","MAINTENANCE","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6156,30,"10557,9","MAINTENANCE","SERVICES COMMUNS"
2005,"F",1,6156,323,"11931,51","MAINTENANCE","ARCHIVES"
2005,"F",1,6156,411,"17961,71","MAINTENANCE","SALLES DE SPORT, GYMNASES"
2005,"F",1,6156,421,"3443,39","MAINTENANCE","CENTRES DE LOISIRS"
2005,"F",1,6156,422,"13252,37","MAINTENANCE","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6156,64,"65438,84","MAINTENANCE","CRECHES ET GARDERIES"
2005,"F",1,6156,816,"432487,18","MAINTENANCE","AUTRES RESEAUX ET SERVICES DIVERS"
2005,"F",1,6156,821,"494613,32","MAINTENANCE","EQUIPEMENTS DE VOIRIE"
2005,"F",1,6156,822,"31820,56","MAINTENANCE","VOIRIE COMMUNALE ET ROUTES"
2005,"F",1,6156,823,"504,37","MAINTENANCE","ESPACES VERTS URBAINS"
2005,"F",1,6156,824,"4186,25","MAINTENANCE","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"F",1,6156,90,"19590,4","MAINTENANCE","INTERVENTIONS ECONOMIQUES"
2005,"F",1,6156,91,"71767,26","MAINTENANCE","FOIRES ET MARCHES"
2005,"F",1,616,20,"755407,98","PRIMES D ASSURANCES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,617,820,"16875,76","ETUDES ET RECHERCHES","SERVICES COMMUNS"
2005,"F",1,6182,20,"65327,71","DOCUMENTATION GENERALE ET TECHNIQUE","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6182,212,"7186,49","DOCUMENTATION GENERALE ET TECHNIQUE","ECOLES PRIMAIRES"
2005,"F",1,6182,30,"1804,08","DOCUMENTATION GENERALE ET TECHNIQUE","SERVICES COMMUNS"
2005,"F",1,6182,422,"5728,85","DOCUMENTATION GENERALE ET TECHNIQUE","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6184,20,"41964,75","VERSEMENTS A DES ORGANISMES DE FORMATION","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6184,21,"6836,01","VERSEMENTS A DES ORGANISMES DE FORMATION","ASSEMBLEE LOCALE"
2005,"F",1,6188,20,"7835,12","AUTRES FRAIS DIVERS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6188,22,"3366,98","AUTRES FRAIS DIVERS","ADMINISTRATION GENERALE DE L'ETAT"
2005,"F",1,6188,90,"82838,85","AUTRES FRAIS DIVERS","INTERVENTIONS ECONOMIQUES"
2005,"F",1,6218,20,"4931,31","AUTRE PERSONNEL EXTERIEUR","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6218,30,"39053,43","AUTRE PERSONNEL EXTERIEUR","SERVICES COMMUNS"
2005,"F",1,6226,20,"34197,8","HONORAIRES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6226,112,"1527,11","HONORAIRES","POLICE MUNICIPALE"
2005,"F",1,6226,12,"12901,6","HONORAIRES","HYGIENE ET SALUBRITE PUBLIQUE"
2005,"F",1,6226,251,"21385,08","HONORAIRES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6226,422,"1684,54","HONORAIRES","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6226,820,"11376,32","HONORAIRES","SERVICES COMMUNS"
2005,"F",1,6226,823,"11480,71","HONORAIRES","ESPACES VERTS URBAINS"
2005,"F",1,6227,20,"360498,53","FRAIS D'ACTE ET DE CONTENTIEUX","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6227,30,"869,66","FRAIS D'ACTE ET DE CONTENTIEUX","SERVICES COMMUNS"
2005,"F",1,6227,422,"535,89","FRAIS D'ACTE ET DE CONTENTIEUX","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6227,820,"55148,37","FRAIS D'ACTE ET DE CONTENTIEUX","SERVICES COMMUNS"
2005,"F",1,6227,822,"621,12","FRAIS D'ACTE ET DE CONTENTIEUX","VOIRIE COMMUNALE ET ROUTES"
2005,"F",1,6227,91,"3419,3","FRAIS D'ACTE ET DE CONTENTIEUX","FOIRES ET MARCHES"
2005,"F",1,6228,30,1450,"DIVERS","SERVICES COMMUNS"
2005,"F",1,6228,322,7500,"DIVERS","MUSEES"
2005,"F",1,6231,20,"269291,48","ANNONCES ET INSERTIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6231,23,"230998,57","ANNONCES ET INSERTIONS","INFORMATION, COMMUNICATION, PUBLICITE"
2005,"F",1,6231,112,"2435,19","ANNONCES ET INSERTIONS","POLICE MUNICIPALE"
2005,"F",1,6231,212,"4301,77","ANNONCES ET INSERTIONS","ECOLES PRIMAIRES"
2005,"F",1,6231,251,"6826,5","ANNONCES ET INSERTIONS","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6231,30,"97634,39","ANNONCES ET INSERTIONS","SERVICES COMMUNS"
2005,"F",1,6231,40,"13551,88","ANNONCES ET INSERTIONS","SERVICES COMMUNS"
2005,"F",1,6231,422,"2260,44","ANNONCES ET INSERTIONS","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6231,814,"626,67","ANNONCES ET INSERTIONS","ECLAIRAGE PUBLIC"
2005,"F",1,6231,820,"47520,02","ANNONCES ET INSERTIONS","SERVICES COMMUNS"
2005,"F",1,6231,821,"632,66","ANNONCES ET INSERTIONS","EQUIPEMENTS DE VOIRIE"
2005,"F",1,6231,822,"6199,41","ANNONCES ET INSERTIONS","VOIRIE COMMUNALE ET ROUTES"
2005,"F",1,6231,823,"7678,67","ANNONCES ET INSERTIONS","ESPACES VERTS URBAINS"
2005,"F",1,6231,91,"11552,27","ANNONCES ET INSERTIONS","FOIRES ET MARCHES"
2005,"F",1,6232,20,"1394,61","FETES ET CEREMONIES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6232,22,"7768,97","FETES ET CEREMONIES","ADMINISTRATION GENERALE DE L'ETAT"
2005,"F",1,6232,23,"43276,95","FETES ET CEREMONIES","INFORMATION, COMMUNICATION, PUBLICITE"
2005,"F",1,6232,24,"254318,38","FETES ET CEREMONIES","FETES ET CEREMONIES"
2005,"F",1,6232,251,"1797,78","FETES ET CEREMONIES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6232,30,"160682,19","FETES ET CEREMONIES","SERVICES COMMUNS"
2005,"F",1,6232,322,"443,6","FETES ET CEREMONIES","MUSEES"
2005,"F",1,6232,415,"53865,64","FETES ET CEREMONIES","MANIFESTATIONS SPORTIVES"
2005,"F",1,6232,421,"4720,03","FETES ET CEREMONIES","CENTRES DE LOISIRS"
2005,"F",1,6232,90,"211761,33","FETES ET CEREMONIES","INTERVENTIONS ECONOMIQUES"
2005,"F",1,6236,22,"13524,23","CATALOGUES ET IMPRIMES","ADMINISTRATION GENERALE DE L'ETAT"
2005,"F",1,6236,112,"62635,45","CATALOGUES ET IMPRIMES","POLICE MUNICIPALE"
2005,"F",1,6236,211,517,"CATALOGUES ET IMPRIMES","ECOLES MATERNELLES"
2005,"F",1,6236,30,"30949,97","CATALOGUES ET IMPRIMES","SERVICES COMMUNS"
2005,"F",1,6236,322,"688,42","CATALOGUES ET IMPRIMES","MUSEES"
2005,"F",1,6236,323,"9119,5","CATALOGUES ET IMPRIMES","ARCHIVES"
2005,"F",1,6236,40,"2418,84","CATALOGUES ET IMPRIMES","SERVICES COMMUNS"
2005,"F",1,6236,415,"7623,06","CATALOGUES ET IMPRIMES","MANIFESTATIONS SPORTIVES"
2005,"F",1,6236,421,"4180,83","CATALOGUES ET IMPRIMES","CENTRES DE LOISIRS"
2005,"F",1,6236,422,"21392,18","CATALOGUES ET IMPRIMES","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6236,64,"1695,93","CATALOGUES ET IMPRIMES","CRECHES ET GARDERIES"
2005,"F",1,6236,814,64,"CATALOGUES ET IMPRIMES","ECLAIRAGE PUBLIC"
2005,"F",1,6236,820,"3631,85","CATALOGUES ET IMPRIMES","SERVICES COMMUNS"
2005,"F",1,6236,823,"7058,75","CATALOGUES ET IMPRIMES","ESPACES VERTS URBAINS"
2005,"F",1,6237,20,"16899,99","PUBLICATIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6237,23,"728442,49","PUBLICATIONS","INFORMATION, COMMUNICATION, PUBLICITE"
2005,"F",1,6241,20,"6159,4","TRANSPORT DE BIENS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6241,30,"10036,9","TRANSPORT DE BIENS","SERVICES COMMUNS"
2005,"F",1,6241,322,"1028,56","TRANSPORT DE BIENS","MUSEES"
2005,"F",1,6241,412,"1430,42","TRANSPORT DE BIENS","STADES"
2005,"F",1,6241,422,"325,31","TRANSPORT DE BIENS","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6241,823,"6353,27","TRANSPORT DE BIENS","ESPACES VERTS URBAINS"
2005,"F",1,6244,20,"240,91","TRANSPORTS ADMINISTRATIFS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6244,30,"1546,09","TRANSPORTS ADMINISTRATIFS","SERVICES COMMUNS"
2005,"F",1,6247,20,"4924,4","TRANSPORT COLLECTIF","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6247,211,"2299,5","TRANSPORT COLLECTIF","ECOLES MATERNELLES"
2005,"F",1,6247,212,"13395,58","TRANSPORT COLLECTIF","ECOLES PRIMAIRES"
2005,"F",1,6247,251,"35513,43","TRANSPORT COLLECTIF","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6247,30,"21,51","TRANSPORT COLLECTIF","SERVICES COMMUNS"
2005,"F",1,6247,415,"25949,01","TRANSPORT COLLECTIF","MANIFESTATIONS SPORTIVES"
2005,"F",1,6247,421,"29753,77","TRANSPORT COLLECTIF","CENTRES DE LOISIRS"
2005,"F",1,6251,20,20654,"VOYAGES ET DEPLACEMENTS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6251,30,"1404,12","VOYAGES ET DEPLACEMENTS","SERVICES COMMUNS"
2005,"F",1,6255,20,"32879,98","FRAIS DE DEMENAGEMENT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6256,20,"69680,53","MISSIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6261,20,"307217,71","FRAIS D'AFFRANCHISSEMENT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6261,22,"356,55","FRAIS D'AFFRANCHISSEMENT","ADMINISTRATION GENERALE DE L'ETAT"
2005,"F",1,6261,30,"74,29","FRAIS D'AFFRANCHISSEMENT","SERVICES COMMUNS"
2005,"F",1,6261,823,"606,18","FRAIS D'AFFRANCHISSEMENT","ESPACES VERTS URBAINS"
2005,"F",1,6262,20,"251596,42","FRAIS DE TELECOMMUNICATIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6262,22,"11847,73","FRAIS DE TELECOMMUNICATIONS","ADMINISTRATION GENERALE DE L'ETAT"
2005,"F",1,6262,24,"3817,43","FRAIS DE TELECOMMUNICATIONS","FETES ET CEREMONIES"
2005,"F",1,6262,112,"56931,14","FRAIS DE TELECOMMUNICATIONS","POLICE MUNICIPALE"
2005,"F",1,6262,12,"178,13","FRAIS DE TELECOMMUNICATIONS","HYGIENE ET SALUBRITE PUBLIQUE"
2005,"F",1,6262,211,"117439,64","FRAIS DE TELECOMMUNICATIONS","ECOLES MATERNELLES"
2005,"F",1,6262,251,"4020,83","FRAIS DE TELECOMMUNICATIONS","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6262,30,"7792,18","FRAIS DE TELECOMMUNICATIONS","SERVICES COMMUNS"
2005,"F",1,6262,323,"454,79","FRAIS DE TELECOMMUNICATIONS","ARCHIVES"
2005,"F",1,6262,33,"3520,5","FRAIS DE TELECOMMUNICATIONS","ACTION CULTURELLE"
2005,"F",1,6262,412,"20595,91","FRAIS DE TELECOMMUNICATIONS","STADES"
2005,"F",1,6262,421,"1150,81","FRAIS DE TELECOMMUNICATIONS","CENTRES DE LOISIRS"
2005,"F",1,6262,422,"5806,87","FRAIS DE TELECOMMUNICATIONS","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6262,64,"12032,76","FRAIS DE TELECOMMUNICATIONS","CRECHES ET GARDERIES"
2005,"F",1,6262,814,"597,67","FRAIS DE TELECOMMUNICATIONS","ECLAIRAGE PUBLIC"
2005,"F",1,6262,816,"3715,98","FRAIS DE TELECOMMUNICATIONS","AUTRES RESEAUX ET SERVICES DIVERS"
2005,"F",1,6262,821,"14599,05","FRAIS DE TELECOMMUNICATIONS","EQUIPEMENTS DE VOIRIE"
2005,"F",1,6262,822,"539,91","FRAIS DE TELECOMMUNICATIONS","VOIRIE COMMUNALE ET ROUTES"
2005,"F",1,6262,823,"24217,34","FRAIS DE TELECOMMUNICATIONS","ESPACES VERTS URBAINS"
2005,"F",1,6262,824,"3145,05","FRAIS DE TELECOMMUNICATIONS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"F",1,6262,91,"2629,42","FRAIS DE TELECOMMUNICATIONS","FOIRES ET MARCHES"
2005,"F",1,6281,20,"198747,67","CONCOURS DIVERS (COTISATIONS)","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6281,211,210,"CONCOURS DIVERS (COTISATIONS)","ECOLES MATERNELLES"
2005,"F",1,6281,30,1000,"CONCOURS DIVERS (COTISATIONS)","SERVICES COMMUNS"
2005,"F",1,6281,323,210,"CONCOURS DIVERS (COTISATIONS)","ARCHIVES"
2005,"F",1,6281,64,"873,78","CONCOURS DIVERS (COTISATIONS)","CRECHES ET GARDERIES"
2005,"F",1,6281,823,"2730,58","CONCOURS DIVERS (COTISATIONS)","ESPACES VERTS URBAINS"
2005,"F",1,6281,91,1800,"CONCOURS DIVERS (COTISATIONS)","FOIRES ET MARCHES"
2005,"F",1,6282,20,"22165,53","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6282,22,"105,88","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","ADMINISTRATION GENERALE DE L'ETAT"
2005,"F",1,6282,24,"7027,15","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","FETES ET CEREMONIES"
2005,"F",1,6282,112,"3407,6","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","POLICE MUNICIPALE"
2005,"F",1,6282,211,"21704,76","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","ECOLES MATERNELLES"
2005,"F",1,6282,212,"47088,9","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","ECOLES PRIMAIRES"
2005,"F",1,6282,213,10000,"FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","CLASSES REGROUPEES"
2005,"F",1,6282,251,"159,27","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6282,30,"31744,86","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","SERVICES COMMUNS"
2005,"F",1,6282,411,"5233,26","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","SALLES DE SPORT, GYMNASES"
2005,"F",1,6282,421,"106,03","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","CENTRES DE LOISIRS"
2005,"F",1,6282,422,"8459,93","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6282,64,"2961,06","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","CRECHES ET GARDERIES"
2005,"F",1,6282,823,"155323,02","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","ESPACES VERTS URBAINS"
2005,"F",1,6282,90,"2501,91","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","INTERVENTIONS ECONOMIQUES"
2005,"F",1,6282,91,"55618,52","FRAIS DE GARDIENNAGE (EGLISE, FORET, BOIS COMMUNAUX)","FOIRES ET MARCHES"
2005,"F",1,6283,251,"10392,75","FRAIS DE NETTOYAGE DES LOCAUX","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6283,422,"538,2","FRAIS DE NETTOYAGE DES LOCAUX","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6288,20,"664,48","AUTRES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6331,20,"158939,44","VERSEMENT DE TRANSPORT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6331,21,"4837,9","VERSEMENT DE TRANSPORT","ASSEMBLEE LOCALE"
2005,"F",1,6331,22,"30538,4","VERSEMENT DE TRANSPORT","ADMINISTRATION GENERALE DE L'ETAT"
2005,"F",1,6331,23,"14154,87","VERSEMENT DE TRANSPORT","INFORMATION, COMMUNICATION, PUBLICITE"
2005,"F",1,6331,24,"12783,56","VERSEMENT DE TRANSPORT","FETES ET CEREMONIES"
2005,"F",1,6331,112,"53368,58","VERSEMENT DE TRANSPORT","POLICE MUNICIPALE"
2005,"F",1,6331,12,"7395,2","VERSEMENT DE TRANSPORT","HYGIENE ET SALUBRITE PUBLIQUE"
2005,"F",1,6331,211,"86163,03","VERSEMENT DE TRANSPORT","ECOLES MATERNELLES"
2005,"F",1,6331,212,"160987,2","VERSEMENT DE TRANSPORT","ECOLES PRIMAIRES"
2005,"F",1,6331,251,"25581,32","VERSEMENT DE TRANSPORT","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2005,"F",1,6331,30,"8660,29","VERSEMENT DE TRANSPORT","SERVICES COMMUNS"
2005,"F",1,6331,312,"1494,48","VERSEMENT DE TRANSPORT","ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES"
2005,"F",1,6331,321,"12,81","VERSEMENT DE TRANSPORT","BIBLIOTHEQUES ET MEDIATHEQUES"
2005,"F",1,6331,323,"7587,58","VERSEMENT DE TRANSPORT","ARCHIVES"
2005,"F",1,6331,411,"16988,4","VERSEMENT DE TRANSPORT","SALLES DE SPORT, GYMNASES"
2005,"F",1,6331,412,"33992,18","VERSEMENT DE TRANSPORT","STADES"
2005,"F",1,6331,421,"2729,82","VERSEMENT DE TRANSPORT","CENTRES DE LOISIRS"
2005,"F",1,6331,422,"29956,4","VERSEMENT DE TRANSPORT","AUTRES ACTIVITES POUR LES JEUNES"
2005,"F",1,6331,64,"154119,08","VERSEMENT DE TRANSPORT","CRECHES ET GARDERIES"
2005,"F",1,6331,814,"7064,36","VERSEMENT DE TRANSPORT","ECLAIRAGE PUBLIC"
2005,"F",1,6331,816,"5288,16","VERSEMENT DE TRANSPORT","AUTRES RESEAUX ET SERVICES DIVERS"
2005,"F",1,6331,820,"25471,53","VERSEMENT DE TRANSPORT","SERVICES COMMUNS"
2005,"F",1,6331,821,"12756,97","VERSEMENT DE TRANSPORT","EQUIPEMENTS DE VOIRIE"
2005,"F",1,6331,822,"64396,73","VERSEMENT DE TRANSPORT","VOIRIE COMMUNALE ET ROUTES"
2005,"F",1,6331,823,"77493,16","VERSEMENT DE TRANSPORT","ESPACES VERTS URBAINS"
2005,"F",1,6331,824,"3183,68","VERSEMENT DE TRANSPORT","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"F",1,6331,91,"10682,58","VERSEMENT DE TRANSPORT","FOIRES ET MARCHES"
2005,"F",1,6336,20,"566995,62","COTISATIONS AU CNFPT ET AU CIG","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,63512,20,"250480,04","TAXES FONCIERES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,6355,20,"50683,44","TAXES ET IMPOTS SUR LES VEHICULES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"F",1,637,,"63366,88","AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)",
2005,"F",1,637,20,"23366,17","AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
