 Nom modèle,Surface de plancher (SHON),Surface terrain,Date signature décision finale,Nature avis décision,Nombre de logements créés,1 pièce logements individuels,2 pièces logements individuels,3 pièces logements individuels,4 pièces logements individuels,5 pièces logements individuels,1 pièce logements collectifs,2 pièces logements collectifs,4 pièces logements collectifs,3 pièces logements collectifs,5 pièces logements collectifs,Quartier,Secteur
Permis de Construire,2665,873,22/12/2010,Favorable,30,,,,,,,6,8,16,,CA -Pas du Loup,
Permis de Construire,,133,22/12/2010,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,,34,11/01/2011,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,238,161,22/12/2010,Favorable,,,,,,,,,,,,MC -Figuerolles,7
Permis de Construire,80,4191,22/12/2010,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,41,1000,20/12/2010,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,92,3270,24/02/2011,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,1350,2452,03/03/2011,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,1137,14677,10/02/2011,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,"109,52",846,09/05/2011,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,117,252,09/05/2011,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,81,611,26/05/2011,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,896,42028,22/07/2011,Favorable,,,,,,,,,,,,CE -Les Cévennes,8
Permis de Construire,"427,8",249,11/08/2011,Favorable,1,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,6398,92223,14/09/2011,Favorable,88,,,,,,,39,15,32,2,CA -Croix d'Argent,6
Permis de Construire,401,606,29/09/2011,Favorable,4,,,1,3,,,,,,,PA -Aiguerelles,4
Permis de Construire,585,1043,01/03/2012,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,,133540,24/04/2012,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,1048,1108,30/12/2011,Favorable,13,,,,,,,4,4,4,1,CE -Les Cévennes,7
Permis de Construire,3047,4839,30/09/2011,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,230,3340,24/10/2011,Favorable,1,,,,,1,,,,,,HF -Aiguelongue,3
Permis de Construire,34,1684,06/12/2011,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,2636,2684,18/06/2012,Favorable,34,,,,,,,10,10,14,,CE -Les Cévennes,7
Permis de Construire,680,1363,25/06/2012,Favorable,7,,,3,4,,,,,,,CE -Les Cévennes,10
Permis de Construire,,708,16/03/2012,Favorable,2,,,,,,,,,1,1,MC -Gambetta,1
Permis de Construire,117,148,20/07/2012,Favorable,2,,,,,,,,,2,,MC -Gambetta,1
Permis de Construire,275,17010,14/06/2012,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,1047,2774,06/07/2012,Favorable,24,,,,,,23,,,1,,MO -Hauts de Massane,9
Permis de Construire,2729,2729,03/08/2012,Favorable,48,,,,,,6,18,3,21,,CE -La Martelle,10
Permis de Construire,"8,7",908,29/03/2012,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,,519,14/12/2007,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,,296,14/12/2007,Favorable,0,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,45,84,03/12/2007,Favorable,1,,,,,,,,,1,,MC -Centre Historique,1
Permis de Construire,,156,21/04/2009,Favorable,,,,,,,,,,,,MO -Celleneuve,10
Permis de Construire,"15,5",615,15/12/2008,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,"274,33",25208,17/06/2010,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,312,2419,03/06/2010,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,965,16447,10/09/2009,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,"249,6",12165,21/09/2009,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,,6754,29/09/2009,Favorable,0,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,"812,55",769,08/07/2010,Favorable,14,,,,,,,10,1,3,,CE -Alco,10
Permis de Construire,155,773,11/08/2010,Favorable,1,,,,,,,,,1,,,
Permis de Construire,"28,8",147659,06/05/2010,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,,179,29/06/2010,Favorable,4,,,,,,,2,,2,,MC -Figuerolles,7
Permis de Construire,54,4043,20/09/2010,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,"4145,18",5479,11/08/2010,Favorable,65,,,8,8,,,28,6,15,,CE -La Martelle,8
Permis de Construire,,1076,06/07/2010,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,217,2787,06/07/2011,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,,1267,21/06/2011,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,1020,129812,29/07/2011,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,2813,11777,29/12/2011,Favorable,42,,,,,,,15,4,23,,MO -La Paillade,9
Permis de Construire,100,1010,16/05/2011,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,67,10243,29/08/2011,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,178,584,01/07/2011,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,"34,45",602,29/04/2011,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,152,896,17/12/2010,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,"34,8",1585,23/05/2011,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,996,1248,10/02/2011,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,,16771,21/12/2010,Favorable,57,,,,,,,20,13,24,,PM -Port Marianne,4
Permis de Construire,3321,3439,15/02/2011,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,"999,45",1001,01/03/2011,Favorable,17,,,,,,3,3,1,9,1,PA -Aiguerelles,5
Permis de Construire,"4241,7",1769,04/05/2011,Favorable,49,,,,,,1,4,5,39,,CA -Pas du Loup,7
Permis de Construire,93,12744,03/08/2011,Favorable,,,,,,,,,,,,CE -Alco,9
Permis de Construire,1099,666,27/04/2011,Favorable,15,,,,,,,4,2,9,,CA -Pas du Loup,7
Permis de Construire,,8930,26/10/2011,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,"10,31",576,10/01/2012,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,982,1247,09/03/2012,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,55,303,09/01/2012,Favorable,1,,,,,1,,,,,,CA -Estanove,8
Permis de Construire,,152,19/12/2011,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,1
Permis de Construire,"12,9",475,10/10/2011,Favorable,,,,,,,,,,,,CA -Estanove,7
Permis de Construire,,352,30/12/2011,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,,17550,23/12/2011,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,,1606,19/12/2011,Favorable,,,,,,,,,,,,MC -Gares,1
Permis de Construire,21,363,21/03/2012,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,0,73,11/02/2000,Favorable,,,,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,1595,20135,05/05/2000,Favorable,1,,,,,,0,0,1,0,0,CE -La Martelle,8
Permis de Construire,5491,30168,05/07/2000,Favorable,67,0,0,51,16,0,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,87,328,17/02/2000,Favorable,1,,,,1,,,,,,,CA -Pas du Loup,8
Permis de Construire,3984,1729,10/05/2000,Favorable,45,,,,,,5,9,10,19,2,MC -Antigone,3
Permis de Construire,150,318,28/03/2000,Favorable,1,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,2563,1077,05/05/2000,Favorable,42,,,,,,4,22,0,16,0,MC -Antigone,3
Permis de Construire,31,440,16/03/2000,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,125,362,28/03/2000,Favorable,1,,,,,1,,,,,,CE -La Chamberte,8
Permis de Construire,28,5852,20/06/2000,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,155,10520,10/05/2000,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,1110,3186,22/09/2000,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,7226,33158,11/09/2000,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,4153,6971,31/10/2000,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,186,915,12/07/2000,Favorable,1,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,1713,613,20/07/2000,Favorable,20,,,,,,0,0,9,11,0,MC -Les Beaux Arts,3
Permis de Construire,151,1028,17/10/2000,Favorable,3,,,,,,0,3,0,0,0,HF -Plan des quatre Seigneurs,2
Permis de Construire,295,37105,28/08/2000,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,190,1000,13/11/2000,Favorable,1,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,52,182,16/08/2000,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,1651,4680,12/12/2000,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,162,585,07/11/2000,Favorable,1,,,,,1,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,119,786,11/09/2000,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,2662,7375,15/09/2000,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,40,437,10/10/2000,Favorable,1,,,1,,,,,,,,MC -Centre Historique,1
Permis de Construire,28,323,15/05/2001,Favorable,,,,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,0,229,03/01/2001,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,2159,1135,01/03/2001,Favorable,28,,,,,,4,7,7,10,0,PM -Port Marianne,4
Permis de Construire,16,5545,01/03/2001,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,133,1214,04/04/2001,Favorable,1,,,,,1,,,,,,CE -La Martelle,8
Permis de Construire,4281,10774,16/05/2001,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,148,298,02/03/2001,Favorable,1,,,,,1,,,,,,CE -La Martelle,10
Permis de Construire,0,3426,17/05/2001,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,202,383,08/03/2001,Favorable,4,,,,,,4,0,0,0,0,PM -Port Marianne,4
Permis de Construire,253,887,20/02/2001,Favorable,1,,,,,,,,,,,MC -Gares,4
Permis de Construire,530,145406,04/03/2002,Favorable,,,,,,,,,,,,MC -Antigone,3
Permis de Construire,132,500,27/06/2001,Favorable,1,,,1,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,141,400,03/07/2001,Favorable,1,,,,1,,,,,,,CE -La Chamberte,8
Permis de Construire,1108,2618,25/07/2001,Favorable,12,0,0,5,7,0,,,,,,CE -Alco,10
Permis de Construire,3669,37700,03/08/2001,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,294,10293,10/07/2001,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,956,10705,03/08/2001,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,432,1662,02/10/2001,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,79,779,09/10/2001,Favorable,,,,,,,,,,,,MC -Figuerolles,8
Permis de Construire,213,1294,03/08/2001,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,216,547,22/01/2004,Favorable,1,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,116,1315,20/04/2004,Favorable,1,,,,,1,,,,,,PA -Saint Martin,5
Permis de Construire,152,455,13/07/2004,Favorable,1,,,,,1,,,,,,CA -Croix d'Argent,6
Permis de Construire,125,576,12/03/2004,Favorable,1,,,,1,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,508,14591,20/04/2004,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,118,590,11/05/2004,Favorable,1,,,,,1,,,,,,CE -La Chamberte,8
Permis de Construire,33,596,04/03/2004,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,27,336,12/03/2004,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,2266,4866,18/06/2004,Favorable,18,0,0,0,5,13,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,2662,5310,13/07/2004,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,830,16/03/2004,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,72,1190,08/01/2002,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,19,12627,27/09/2001,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,42,1883,18/10/2001,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,102,251,24/04/2002,Favorable,5,,,,,,0,1,1,3,0,MC -Les Arceaux,7
Permis de Construire,129,380,26/03/2002,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,90,1686,25/02/2002,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,0,4150,12/03/2002,Favorable,,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,165,468,26/12/2001,Favorable,1,,,,,1,,,,,,MC -Boutonnet,2
Permis de Construire,47,108,13/07/2004,Favorable,,,,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,55,2451,03/08/2004,Favorable,,,,,,,,,,,,MC -Figuerolles,1
Permis de Construire,0,589,30/06/2004,Favorable,5,,,,,,4,1,0,0,0,MC -Gares,1
Permis de Construire,195,520,31/08/2004,Favorable,1,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,482,19/10/2004,Favorable,3,0,2,0,1,0,,,,,,MO -Celleneuve,10
Permis de Construire,113,1127,14/09/2004,Favorable,7,,,,,,0,5,0,2,0,HF -Hopitaux Facultés,2
Permis de Construire,0,10705,26/11/2004,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,433,3006,13/10/2004,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,192,922,31/08/2004,Favorable,1,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,85,177,28/09/2004,Favorable,,,,,,,,,,,,MO -Celleneuve,10
Permis de Construire,0,125,09/09/2004,Favorable,1,0,1,0,0,0,,,,,,HF -Aiguelongue,3
Permis de Construire,0,868,14/09/2004,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,0,779110,28/09/2005,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,1065,1337,06/10/2004,Favorable,15,,,,,,0,8,1,6,0,CE -La Martelle,10
Permis de Construire,0,307,22/11/2004,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,0,273,19/05/2005,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,140,147,28/09/2004,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,218,5210,25/03/2005,Favorable,,,,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,364,5866,19/11/2004,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,2965,2386,11/04/2005,Favorable,25,,,,,,0,25,0,0,0,MO -Celleneuve,9
Permis de Construire,542,8263,20/10/2003,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,1062,2629,23/01/2004,Favorable,18,,,,,,3,7,3,4,1,PM -Millénaire,4
Permis de Construire,85,4070,24/10/2003,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,1233,9706,12/09/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,66,2727,03/05/2004,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,100,163,16/12/2003,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,109,247,15/12/2003,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,1373,1636,01/04/2004,Favorable,24,,,,,,0,18,0,6,0,MO -Celleneuve,10
Permis de Construire,852,4396,17/11/2003,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,0,446,24/10/2003,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,0,1006,01/12/2003,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,37,11375,03/10/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,2499,3048,24/12/2003,Favorable,45,,,,,,3,24,0,18,0,HF -Hopitaux Facultés,2
Permis de Construire,105,235,15/12/2003,Favorable,1,,,,,1,,,,,,PM -Millénaire,4
Permis de Construire,154,661,25/09/2003,Favorable,1,,,,,1,,,,,,MO -Hauts de Massane,9
Permis de Construire,0,417,08/04/2005,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,111,280,18/03/2005,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,1562,2882,19/05/2005,Favorable,18,,,,,,0,8,6,2,2,PM -Port Marianne,4
Permis de Construire,71,282,05/07/2005,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,22,506,20/05/2005,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,4531,6000,07/09/2005,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,0,602,05/09/2005,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,43,534,20/04/2005,Favorable,2,,,,,,1,0,1,0,0,PA -Saint Martin,5
Permis de Construire,75,2859,09/09/2005,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,11,353,19/05/2005,Favorable,1,,,1,,,,,,,,CA -Lemasson,6
Permis de Construire,83,1263,30/05/2005,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,1362,08/06/2005,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,370,224965,27/05/2005,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,0,658,18/10/2005,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,149,650,08/07/2005,Favorable,1,,,,1,,,,,,,PM -Port Marianne,4
Permis de Construire,0,688,20/04/2005,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,3953,5127,11/08/2005,Favorable,70,,,,,,0,70,0,0,0,CA -Pas du Loup,8
Permis de Construire,699,280,10/06/2005,Favorable,6,,,,,,0,0,3,3,0,MC -Antigone,3
Permis de Construire,161,594,29/05/2006,Favorable,1,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,111,04/08/2006,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,9,60,20/10/2006,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,0,1500,04/09/2006,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,237,1713,04/08/2006,Favorable,2,0,0,0,0,0,,,,,,CA -Lemasson,6
Permis de Construire,51,804,30/08/2006,Favorable,1,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,33,741,08/09/2006,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,0,303,07/06/2006,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,3643,9371,12/06/2007,Favorable,45,,,,,,0,6,8,27,4,PA -Prés Arènes,5
Permis de Construire,10,240,22/09/2006,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,152,105,05/02/2007,Favorable,2,,,,,,1,0,1,0,0,MC -Gambetta,1
Permis de Construire,37,237,29/06/2006,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,238,166,24/04/2002,Favorable,2,0,0,1,0,1,,,,,,MO -Celleneuve,10
Permis de Construire,10721,21654,24/09/2002,Favorable,270,,,,,,134,136,0,0,0,HF -Hopitaux Facultés,10
Permis de Construire,242,731,26/03/2002,Favorable,2,0,0,0,1,1,,,,,,CA -Croix d'Argent,6
Permis de Construire,21,111,29/03/2002,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,193,39051,03/06/2002,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,2164,1479,24/10/2002,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,0,746,11/10/2002,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,87,242,31/05/2002,Favorable,1,,,,1,,,,,,,CE -La Martelle,8
Permis de Construire,192,831,22/07/2002,Favorable,2,0,0,0,2,0,,,,,,CA -Croix d'Argent,6
Permis de Construire,110,162,31/05/2002,Favorable,1,,,1,,,,,,,,CE -La Martelle,8
Permis de Construire,136,213,24/09/2002,Favorable,1,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,1587,97550,22/11/2002,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,166,6207,14/02/2003,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,112,305,13/11/2002,Favorable,1,,,,1,,,,,,,CE -La Martelle,8
Permis de Construire,35,1217,15/11/2002,Favorable,,,,,,,,,,,,MC -Gares,1
Permis de Construire,0,2862,29/01/2003,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,82,2924,18/12/2002,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,222,608,07/11/2005,Favorable,2,,,,,,0,0,2,0,0,MC -Les Beaux Arts,3
Permis de Construire,138,500,24/01/2006,Favorable,1,,,,,1,,,,,,PM -Port Marianne,4
Permis de Construire,88,360,07/12/2005,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,458,22/11/2005,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,21,2095,10/10/2005,Favorable,6,,,,,,0,1,3,2,0,CA -Lemasson,1
Permis de Construire,2917,4888,07/02/2006,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,1168,777,19/12/2005,Favorable,25,,,,,,5,20,0,0,0,MC -Les Arceaux,7
Permis de Construire,0,152,28/10/2005,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,5091,3185,08/09/2006,Favorable,60,,,,,,0,14,18,28,0,PM -Port Marianne,4
Permis de Construire,3868,3566,20/04/2006,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,40,334,30/01/2006,Favorable,1,,,,1,,,,,,,MC -Boutonnet,2
Permis de Construire,0,128,25/01/2006,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,37,657,31/01/2006,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,93,120,23/12/2005,Favorable,1,,,,,,0,0,0,1,0,MC -Gambetta,1
Permis de Construire,82,459,05/01/2006,Favorable,1,,1,,,,,,,,,CE -Alco,10
Permis de Construire,393,593,14/04/2006,Favorable,8,,,,,,4,4,0,0,0,MC -Figuerolles,7
Permis de Construire,154,585,10/03/2006,Favorable,1,,,,1,,,,,,,CE -La Chamberte,8
Permis de Construire,31,1099,04/04/2003,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,0,170,05/05/2003,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,136,695,10/07/2003,Favorable,1,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,23,182,30/06/2003,Favorable,,,,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,137,1830,05/06/2003,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,313,15377,13/08/2003,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,2176,01/12/2003,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,60,2421,26/01/2007,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,109,742,05/02/2007,Favorable,1,,,,,1,,,,,,MC -Les Aubes,4
Permis de Construire,52,1165,05/03/2007,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,59,327,30/01/2007,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,776,313749,27/02/2007,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,0,708,28/02/2007,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,102,23512,09/08/2007,Favorable,,,,,,,,,,,,PA -Saint Martin,6
Permis de Construire,203,2066,23/05/2007,Favorable,1,,,,,1,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,20,177,14/02/2007,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,570,1275,17/04/2007,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,402,186,12/06/2007,Favorable,4,,,,,,0,1,2,1,0,MO -Celleneuve,10
Permis de Construire,45,265,17/04/2007,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,57,512,21/05/2007,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,107,225,07/06/2007,Favorable,1,,,,1,,,,,,,PA -Aiguerelles,5
Permis de Construire,42,828,20/04/2007,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,128,1788,01/06/2007,Favorable,1,,,,,1,,,,,,CA -Croix d'Argent,6
Permis de Construire,214,816,21/05/2007,Favorable,1,,,,,1,,,,,,CA -Croix d'Argent,6
Permis de Construire,1469,1483,21/04/2000,Favorable,20,,,,,,0,4,8,8,0,PM -Millénaire,4
Permis de Construire,83,365,24/01/2000,Favorable,1,,,1,,,,,,,,CA -Pas du Loup,8
Permis de Construire,34,398,08/02/2000,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,"428,56",963,14/02/2008,Favorable,4,,,,4,,,,,,,CA -Croix d'Argent,6
Permis de Construire,"736,8",4227,14/01/2008,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,1284,5586,17/12/2007,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,165,3216,17/12/2007,Favorable,1,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,3126,23860,23/11/2007,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
