nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Quartiers,Dates,Dates D,Occup,CODES,Cod acteurs,,code date,Code cadastre,delais
IA,,Appartement et annexes,"26,78",88000,Particulier,,PM -Port Marianne,11/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,,1,PM -Port M,9
IA,339,Villa,100,390000,Particulier,Particulier,PA -Aiguerelles,13/01/2010,18/01/2010,Sans occupant,Villa,Particuli,Particuli,1,PA -Aiguer,5
IA,,Appartement et annexes,42,159000,Particulier,Particulier,PM -Port Marianne,12/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,8
IA,,Appartement,"30,65",59000,Particulier,Particulier,CE -Alco,11/01/2010,20/01/2010,Locataire,Apparteme,Particuli,Particuli,1,CE -Alco,9
IA,,Appartement,19,30500,SCI,Particulier,CE -Alco,11/01/2010,20/01/2010,,Apparteme,SCI,Particuli,1,CE -Alco,9
IA,,Appartement et annexes,"27,64",53000,Particulier,,PA -Aiguerelles,11/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,,1,PA -Aiguer,9
IA,,Appartement et annexes,"70,78",163000,Particulier,Particulier,CA -Estanove,11/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Estano,9
IA,,Appartement,"96,46",145000,Particulier,Particulier,CE -Alco,06/01/2010,20/01/2010,,Apparteme,Particuli,Particuli,1,CE -Alco,14
IA,,Appartement et annexes,"59,86",85000,Particulier,Particulier,CE -Alco,11/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,9
IA,,Appartement et annexes,"27,38",65000,Particulier,Particulier,,12/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,,8
IA,,Appartement et annexes,"103,3",275000,Particulier,Particulier,HF -Aiguelongue,12/01/2010,20/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,HF -Aiguel,8
IA,,Appartement et annexes,"22,73",70000,Particulier,Particulier,CE -Alco,12/01/2010,20/01/2010,Locataire,Apparteme,Particuli,Particuli,1,CE -Alco,8
IA,202,Villa,"88,7",186000,SCI,SCI,CA -Croix d'Argent,13/01/2010,20/01/2010,Locataire,Villa,SCI,SCI,1,CA -Croix ,7
IA,234,Villa,"116,1",381400,SCI,Particulier,,13/01/2010,20/01/2010,Sans occupant,Villa,SCI,Particuli,1,,7
IA,,Appartement et annexes,"81,17",160000,Particulier,Particulier,CA -Lemasson,13/01/2010,20/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,CA -Lemass,7
IA,,Appartement et annexes,"24,6",95000,Particulier,Particulier,,13/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,,7
IA,,Appartement et annexes,"23,79",62000,Particulier,Particulier,HF -Hopitaux Facultés,13/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,HF -Hopita,7
IA,,Appartement et annexes,"43,17",120500,Particulier,Particulier,,13/01/2010,20/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,,7
IA,,Appartement,43,80000,Particulier,Particulier,,13/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,,7
IA,,Appartement et annexes,"67,02",130000,Particulier,,HF -Hopitaux Facultés,13/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,,1,HF -Hopita,7
IA,,DIA annulée,,37000,Particulier,SCI,CE -Alco,11/01/2010,,Sans occupant,DIA annul,Particuli,SCI,1,CE -Alco,-40189
IA,,Appartement et annexes,"29,4",75000,Particulier,Particulier,CE -Alco,14/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,6
IA,,Appartement et annexes,"59,69",119000,SCI,Particulier,CA -Lemasson,14/01/2010,20/01/2010,Sans occupant,Apparteme,SCI,Particuli,1,CA -Lemass,6
IA,,Appartement,"18,42",55000,SCI,Particulier,CE -Alco,14/01/2010,20/01/2010,Locataire,Apparteme,SCI,Particuli,1,CE -Alco,6
IA,94,Maison,"37,2",105000,Particulier,Particulier,MC -Les Aubes,14/01/2010,03/02/2010,Propriétaire,Maison,Particuli,Particuli,1,MC -Les Au,20
IA,,Appartement et annexes,"70,68",200000,Particulier,Particulier,MC -Boutonnet,14/01/2010,03/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Bouton,20
IA,,Appartement et annexes,"79,83",240000,Particulier,Particulier,MC -Comédie,14/01/2010,03/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Comédi,20
IA,401,Villa,"88,53",280000,Particulier,Particulier,MC -Boutonnet,14/01/2010,03/02/2010,Sans occupant,Villa,Particuli,Particuli,1,MC -Bouton,20
IA,,Parking,,700,,Particulier,PA -Aiguerelles,11/01/2010,20/01/2010,Sans occupant,Parking,,Particuli,1,PA -Aiguer,9
IA,,Appartement et annexes,"75,92",138000,Particulier,,CE -Alco,11/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,,1,CE -Alco,9
IA,,Garage,,14000,Particulier,Particulier,MO -Celleneuve,11/01/2010,20/01/2010,Locataire,Garage,Particuli,Particuli,1,MO -Cellen,9
IA,,Appartement et annexes,"27,37",80000,Particulier,SCI,MC -Antigone,11/01/2010,20/01/2010,Locataire,Apparteme,Particuli,SCI,1,MC -Antigo,9
IA,,Appartement et annexes,"88,72",160000,Particulier,Particulier,CA -Lemasson,12/01/2010,20/01/2010,,Apparteme,Particuli,Particuli,1,CA -Lemass,8
IA,,Appartement et annexes,"70,28",120000,Particulier,Particulier,PA -Saint Martin,11/01/2010,20/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,PA -Saint ,9
IA,,Appartement et annexes,"60,04",197000,Particulier,Particulier,HF -Aiguelongue,12/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,HF -Aiguel,8
IA,,Appartement,"16,87",55000,Particulier,Particulier,CE -Alco,11/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,9
IA,,Appartement et annexes,"63,05",82000,Particulier,Particulier,CE -Alco,12/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,8
IA,,Appartement et annexes,"69,67",70000,Particulier,Particulier,MO -La Paillade,11/01/2010,08/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MO -La Pai,28
IA,785,Villa,158,390000,Particulier,Particulier,CE -Les Cévennes,12/01/2010,20/01/2010,Sans occupant,Villa,Particuli,Particuli,1,CE -Les Cé,8
IA,,Appartement et annexes,"76,16",108000,Particulier,Particulier,MO -La Paillade,11/01/2010,08/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MO -La Pai,28
IA,256,Terrain,,76800,Particulier,Particulier,HF -Aiguelongue,12/01/2010,26/01/2010,,Terrain,Particuli,Particuli,1,HF -Aiguel,14
IA,,Villa,"93,55",240000,Particulier,Particulier,CE -La Martelle,12/01/2010,20/01/2010,Propriétaire,Villa,Particuli,Particuli,1,CE -La Mar,8
IA,,Local commercial,46,"66019,2",OPAC,SACI-SCCV,,12/01/2010,20/01/2010,Sans occupant,Local com,OPAC,SACI-SCCV,1,,8
IA,,Appartement,"69,35",245000,Particulier,Particulier,MC -Centre Historique,14/01/2010,04/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Centre,21
IA,,Appartement,"35,76",92000,Particulier,Particulier,MC -Centre Historique,14/01/2010,04/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Centre,21
IA,,Appartement,"40,5",124000,Particulier,Particulier,MC -Centre Historique,14/01/2010,04/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Centre,21
IA,,Appartement et annexes,"76,24",264000,Particulier,Particulier,MC -Les Beaux Arts,14/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Les Be,20
IA,,Appartement,"30,35",90000,Particulier,Particulier,MC -Les Beaux Arts,14/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Les Be,20
IA,,Parking,,12000,Particulier,Particulier,MC -Gambetta,14/01/2010,03/02/2010,,Parking,Particuli,Particuli,1,MC -Gambet,20
IA,,Appartement et annexes,"70,18",140000,Particulier,Particulier,CE -Alco,20/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,14
IA,,Garage,,14000,Particulier,Particulier,CE -Alco,14/01/2010,20/01/2010,Sans occupant,Garage,Particuli,Particuli,1,CE -Alco,6
IA,,Appartement et annexes,"47,37",103000,Particulier,,CA -Lemasson,14/01/2010,20/01/2010,Sans occupant,Apparteme,Particuli,,1,CA -Lemass,6
IA,,Appartement et annexes,"66,15",112500,Autre personne morale,Particulier,CA -Lemasson,14/01/2010,20/01/2010,Sans occupant,Apparteme,Autre per,Particuli,1,CA -Lemass,6
IA,,Local professionnel,"46,87",69000,Particulier,Particulier,CE -Les Cévennes,14/01/2010,20/01/2010,Sans occupant,Local pro,Particuli,Particuli,1,CE -Les Cé,6
IA,,Appartement et annexes,"77,31",61000,Particulier,Particulier,MO -La Paillade,14/01/2010,08/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MO -La Pai,25
IA,5500,Terrain,,585000,Particulier,promoteur immobilier,PM -Millénaire,14/01/2010,20/01/2010,Propriétaire,Terrain,Particuli,promoteur,1,PM -Millén,6
IA,,Appartement,18,57000,Particulier,Particulier,CE -Alco,25/01/2010,03/02/2010,Locataire,Apparteme,Particuli,Particuli,1,CE -Alco,9
IA,,Local commercial,"47,71",124000,SCI,SCI,MC -Comédie,15/01/2010,04/02/2010,Locataire,Local com,SCI,SCI,1,MC -Comédi,20
IA,,Appartement et annexes,"75,23",205000,Particulier,Particulier,MC -Gares,15/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gares,19
IA,,Garage,,11000,Particulier,Particulier,MC -Boutonnet,15/01/2010,03/02/2010,,Garage,Particuli,Particuli,1,MC -Bouton,19
IA,,Appartement,"45,01",141000,SCI,Particulier,MC -Les Beaux Arts,15/01/2010,03/02/2010,Sans occupant,Apparteme,SCI,Particuli,1,MC -Les Be,19
IA,,Appartement et annexes,"45,79",90000,Particulier,Particulier,MO -Celleneuve,15/01/2010,26/01/2010,Locataire,Apparteme,Particuli,Particuli,1,MO -Cellen,11
IA,,Appartement et annexes,"57,85",135000,Particulier,Particulier,CE -Alco,15/01/2010,26/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,CE -Alco,11
IA,,Villa,"83,2",260000,Particulier,Particulier,CE -La Martelle,15/01/2010,26/01/2010,,Villa,Particuli,Particuli,1,CE -La Mar,11
IA,,Appartement et annexes,"48,02",139000,Particulier,Particulier,PM -Port Marianne,15/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,11
IA,,Local commercial,"24,8",25000,SCI,Particulier,CE -Les Cévennes,15/01/2010,20/01/2010,Sans occupant,Local com,SCI,Particuli,1,CE -Les Cé,5
IA,,Appartement et annexes,"73,75",136000,Particulier,Particulier,PA -Aiguerelles,15/01/2010,26/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,PA -Aiguer,11
IA,,Appartement et annexes,"52,43",90230,Particulier,Particulier,PA -Saint Martin,15/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,PA -Saint ,11
IA,,Appartement et annexes,"80,56",183000,Particulier,Particulier,CE -La Chamberte,15/01/2010,26/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,CE -La Cha,11
IA,,Local professionnel,"244,88",643448,SCI,Particulier,PM -Millénaire,15/01/2010,26/01/2010,Sans occupant,Local pro,SCI,Particuli,1,PM -Millén,11
IA,,Appartement et annexes,"61,88",107000,Particulier,Particulier,CA -Lemasson,15/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Lemass,11
IA,,Appartement et annexes,"75,83",138000,Particulier,Particulier,CE -La Chamberte,15/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -La Cha,11
IA,,Appartement et annexes,"46,9",45000,Particulier,Particulier,MO -Hauts de Massane,15/01/2010,03/02/2010,Locataire,Apparteme,Particuli,Particuli,1,MO -Hauts ,19
IA,,Appartement,"56,43",132500,Particulier,,MC -Comédie,18/01/2010,04/02/2010,Sans occupant,Apparteme,Particuli,,1,MC -Comédi,17
IA,227,Villa,126,290000,Particulier,,CE -La Martelle,29/01/2010,08/02/2010,Propriétaire,Villa,Particuli,,1,CE -La Mar,10
IA,,Appartement,"51,87",129000,Particulier,Particulier,MC -Centre Historique,18/01/2010,,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Centre,-40196
IA,,Local professionnel,"20,29",29000,Particulier,Particulier,MC -Centre Historique,18/01/2010,04/02/2010,Sans occupant,Local pro,Particuli,Particuli,1,MC -Centre,17
IA,,Appartement et annexes,"52,4",132000,Particulier,Particulier,MC -Gambetta,18/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gambet,16
IA,,Appartements 2 et +,289,433840,SEM,SCI,MC -Comédie,18/01/2010,03/02/2010,Sans occupant,Apparteme,SEM,SCI,1,MC -Comédi,16
IA,24,Maison,"40,19",115000,Particulier,Particulier,MC -Boutonnet,18/01/2010,03/02/2010,Sans occupant,Maison,Particuli,Particuli,1,MC -Bouton,16
IA,,Appartement et annexes,"65,6",190000,Particulier,Particulier,MC -Antigone,18/01/2010,03/02/2010,Locataire,Apparteme,Particuli,Particuli,1,MC -Antigo,16
IA,,Local commercial,"147,06",88000,Particulier,SCI,MC -Les Beaux Arts,18/01/2010,04/02/2010,Locataire,Local com,Particuli,SCI,1,MC -Les Be,17
IA,,Appartements 2 et +,"319,6",552000,Particulier,SCI,MC -Gambetta,25/01/2010,12/02/2010,Locataire,Apparteme,Particuli,SCI,1,MC -Gambet,18
IA,,Appartement et annexes,"36,56",160000,Particulier,Particulier,MC -Boutonnet,18/01/2010,03/02/2010,Locataire,Apparteme,Particuli,Particuli,1,MC -Bouton,16
IA,,Appartement et annexes,"25,53",70000,Particulier,Particulier,MC -Gares,18/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gares,16
IA,,Appartement,"88,71",132500,Particulier,Particulier,MC -Gares,18/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gares,16
IA,,Appartement et annexes,"86,12",172000,Particulier,Particulier,MC -Les Aubes,15/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Les Au,19
IA,,Appartement et annexes,"60,63",204000,Particulier,Particulier,MC -Gambetta,15/01/2010,03/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Gambet,19
IA,,Appartement,"107,75",230000,Particulier,Particulier,MC -Les Aubes,15/01/2010,03/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Les Au,19
IA,,Appartement et annexes,"41,96",130000,Particulier,Particulier,MC -Boutonnet,22/01/2010,12/02/2010,Locataire,Apparteme,Particuli,Particuli,1,MC -Bouton,21
IA,,Appartement et annexes,"65,46",65000,Particulier,Particulier,MO -La Paillade,27/01/2010,12/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MO -La Pai,16
IA,,Appartement et annexes,"66,03",170000,Particulier,Particulier,PM -Millénaire,15/01/2010,26/01/2010,,Apparteme,Particuli,Particuli,1,PM -Millén,11
IA,,Appartement et annexes,"29,7",70000,Particulier,Particulier,MC -Boutonnet,15/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Bouton,11
IA,,Appartement et annexes,"73,4",160000,Particulier,Particulier,PA -Aiguerelles,15/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,PA -Aiguer,11
IA,216,Villa,83,235000,Particulier,Particulier,CE -La Martelle,18/01/2010,26/01/2010,Sans occupant,Villa,Particuli,Particuli,1,CE -La Mar,8
IA,90,Bien exceptionnel,,54000,Particulier,Collectivité locale,,18/01/2010,26/01/2010,,Bien exce,Particuli,Collectiv,1,,8
IA,,Appartement et annexes,"65,45",200000,SACI-SCCV,Particulier,CA -Pas du Loup,15/01/2010,26/01/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,1,CA -Pas du,11
IA,,Appartement et annexes,"23,86",40000,Particulier,Particulier,CE -Les Cévennes,15/01/2010,26/01/2010,,Apparteme,Particuli,Particuli,1,CE -Les Cé,11
IA,,Appartement et annexes,"89,25",247000,Particulier,Particulier,CA -Lemasson,15/01/2010,26/01/2010,,Apparteme,Particuli,Particuli,1,CA -Lemass,11
IA,302,Villa,"122,83",315000,Particulier,Particulier,PA -Aiguerelles,18/01/2010,26/01/2010,Locataire,Villa,Particuli,Particuli,1,PA -Aiguer,8
IA,,Appartement et annexes,"38,23",87000,Particulier,,,15/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,,1,,11
IA,,Appartement,"102,72",172500,Particulier,Particulier,MO -Celleneuve,18/01/2010,26/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MO -Cellen,8
IA,,Appartement et annexes,"19,82",60000,Particulier,Particulier,CA -Croix d'Argent,18/01/2010,,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Croix ,-40196
IA,,Appartement et annexes,"58,51",88350,Particulier,Particulier,PA -Saint Martin,15/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,PA -Saint ,11
IA,,Appartement et annexes,"46,62",98500,Particulier,Particulier,MO -Celleneuve,18/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MO -Cellen,8
IA,,Local commercial,96,215000,SCI,SACI-SCCV,PM -Port Marianne,18/01/2010,26/01/2010,Locataire,Local com,SCI,SACI-SCCV,1,PM -Port M,8
IA,,Appartement et annexes,"49,88",125000,Particulier,Particulier,CA -Estanove,18/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Estano,8
IA,,Appartement et annexes,"47,78",160000,Particulier,Particulier,MO -Celleneuve,18/01/2010,26/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MO -Cellen,8
IA,,Appartement et annexes,"34,85",87000,Particulier,Particulier,CE -La Chamberte,18/01/2010,26/01/2010,Locataire,Apparteme,Particuli,Particuli,1,CE -La Cha,8
IA,,Appartement et annexes,"19,38",49000,Particulier,Particulier,PA -Prés Arènes,18/01/2010,26/01/2010,Sans occupant,Apparteme,Particuli,Particuli,1,PA -Prés A,8
IA,110,Villa,"78,15",168000,Particulier,Particulier,CA -Lemasson,15/01/2010,26/01/2010,Sans occupant,Villa,Particuli,Particuli,1,CA -Lemass,11
IA,,Local professionnel,"596,96",1261250,SCI,SCI,MO -Hauts de Massane,19/01/2010,12/02/2010,Locataire,Local pro,SCI,SCI,1,MO -Hauts ,24
IA,,Appartement et annexes,"78,3",290000,Particulier,Particulier,MC -Centre Historique,25/01/2010,22/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Centre,28
IA,,Appartement et annexes,"262,32",590000,Particulier,Particulier,MC -Gambetta,19/01/2010,04/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Gambet,16
IA,,Local professionnel,"42,63",104000,SCI,SACI-SCCV,MC -Comédie,18/01/2010,04/02/2010,Sans occupant,Local pro,SCI,SACI-SCCV,1,MC -Comédi,17
IA,,Appartement,"36,4",82000,Particulier,Particulier,MC -Centre Historique,19/01/2010,04/02/2010,Locataire,Apparteme,Particuli,Particuli,1,MC -Centre,16
IA,,Divers,3,1000,SCI,Particulier,MC -Boutonnet,20/01/2010,01/03/2010,,Divers,SCI,Particuli,1,MC -Bouton,40
IA,,Appartement,"239,47",844000,Particulier,Particulier,MC -Boutonnet,20/01/2010,03/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Bouton,14
IA,,Appartement et annexes,"71,45",121000,Particulier,Particulier,MC -Gares,19/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gares,15
IA,,Appartement,"73,08",111300,Particulier,Particulier,MC -Gares,19/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gares,15
IA,,Appartement,"17,3",63500,Particulier,Particulier,MC -Boutonnet,18/01/2010,03/02/2010,Locataire,Apparteme,Particuli,Particuli,1,MC -Bouton,16
IA,,Appartement et annexes,"70,18",180000,Particulier,Particulier,MC -Antigone,18/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Antigo,16
IA,,Appartement et annexes,"93,91",250000,Particulier,Particulier,MC -Figuerolles,25/01/2010,12/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Figuer,18
IA,,Appartement et annexes,"65,68",150000,Particulier,Particulier,MC -Figuerolles,18/01/2010,03/02/2010,Locataire,Apparteme,Particuli,Particuli,1,MC -Figuer,16
IA,,Appartement et annexes,"72,32",130000,Particulier,Particulier,MC -Figuerolles,18/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Figuer,16
IA,,Appartement,"42,17",105000,Particulier,Particulier,MC -Gambetta,18/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gambet,16
IA,,Appartement,"43,95",117000,SACI-SCCV,Particulier,MC -Gares,19/01/2010,03/02/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,1,MC -Gares,15
IA,,Appartement et annexes,"84,46",200000,Particulier,Particulier,CE -La Martelle,19/01/2010,29/01/2010,Propriétaire,Apparteme,Particuli,Particuli,1,CE -La Mar,10
IA,,Appartement,"67,83",142500,Particulier,Particulier,CA -Lemasson,20/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Lemass,14
IA,195,Villa,93,280000,Particulier,Particulier,PA -Aiguerelles,18/01/2010,04/02/2010,Propriétaire,Villa,Particuli,Particuli,1,PA -Aiguer,17
IA,,Appartement et annexes,"97,56",150000,Particulier,Particulier,,19/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,,15
IA,12000,Garage,,12000,SACI-SCCV,Particulier,PM -Port Marianne,19/01/2010,03/02/2010,,Garage,SACI-SCCV,Particuli,1,PM -Port M,15
IA,,Appartement,"32,91",62000,Particulier,Particulier,CE -Les Cévennes,20/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Les Cé,14
IA,,Appartement et annexes,"37,78",80000,Particulier,Particulier,CE -Alco,20/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,14
IA,,Appartement et annexes,"63,1",110000,Particulier,Particulier,CA -Lemasson,19/01/2010,03/02/2010,Propriétaire,Apparteme,Particuli,Particuli,1,CA -Lemass,15
IA,,Appartements 2 et +,"139,54",200000,Particulier,Particulier,CE -Alco,18/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,16
IA,425,Villa,80,250000,Autre personne morale,SCI,CE -La Chamberte,27/01/2010,04/02/2010,Sans occupant,Villa,Autre per,SCI,1,CE -La Cha,8
IA,,Appartement et annexes,"58,72",105000,SCI,Particulier,CE -Alco,20/01/2010,26/01/2010,Propriétaire,Apparteme,SCI,Particuli,1,CE -Alco,6
IA,,Parking,,6000,SCI,SCI,CA -Pas du Loup,18/01/2010,03/02/2010,,Parking,SCI,SCI,1,CA -Pas du,16
IA,,Appartement et annexes,65,70000,Particulier,Particulier,CA -Estanove,19/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Estano,15
IA,,Appartement et annexes,"63,68",145000,Particulier,SACI-SCCV,MO -Celleneuve,19/01/2010,03/02/2010,Sans occupant,Apparteme,Particuli,SACI-SCCV,1,MO -Cellen,15
