nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Dates,Quartiers,CODES,Cod acteurs,,code date,Code cadastre
IA,,Appartement et annexes,,113000,Particulier,Particulier,20/01/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,1,MC -Les Be
IA,,Appartement et annexes,"27,97",69000,Particulier,Particulier,21/01/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,1,PM -Port M
IA,,Appartement et annexes,"45,7",130000,Particulier,SCI,22/01/2009,MC -Centre Historique,Apparteme,Particuli,SCI,1,MC -Centre
IA,,Appartement,"45,54",80000,Particulier,,22/01/2009,MC -Centre Historique,Apparteme,Particuli,,1,MC -Centre
IA,,Appartement,"51,5",154000,Particulier,,22/01/2009,MC -Comédie,Apparteme,Particuli,,1,MC -Comédi
IA,,Appartement,"45,77",77176,SCI,SEM,22/01/2009,MC -Gambetta,Apparteme,SCI,SEM,1,MC -Gambet
IA,,Appartement et annexes,"66,39",155000,Particulier,Particulier,22/01/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,1,MC -Les Be
IA,,Appartements 2 et +,"158,74",380000,Particulier,Particulier,30/01/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,1,MC -Les Be
IA,278,Terrain,,34320,SEM,,22/01/2009,PA -Aiguerelles,Terrain,SEM,,1,PA -Aiguer
IA,,Garage,,14000,Particulier,Particulier,22/01/2009,PM -Pompignane,Garage,Particuli,Particuli,1,PM -Pompig
IA,,Appartement et annexes,"30,63",77000,Particulier,Particulier,22/01/2009,PM -Millénaire,Apparteme,Particuli,Particuli,1,PM -Millén
IA,,Appartement et annexes,"56,03",127000,Particulier,Particulier,22/01/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,1,CE -Les Cé
IA,,Appartement et annexes,"57,36",140000,Particulier,Particulier,22/01/2009,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartements 2 et +,"217,84",500000,Particulier,,22/01/2009,PA -Aiguerelles,Apparteme,Particuli,,1,PA -Aiguer
IA,,Appartement et annexes,"73,3",208000,Particulier,Particulier,22/01/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Garage,,37500,SCI,Constructeur,22/01/2009,PM -Port Marianne,Garage,SCI,Construct,1,PM -Port M
IA,500,Villa,98,280000,Particulier,Particulier,22/01/2009,CA -Pas du Loup,Villa,Particuli,Particuli,1,CA -Pas du
IA,,Appartement et annexes,"31,94",87000,Particulier,Particulier,22/01/2009,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement et annexes,40,155000,SCI,Particulier,22/01/2009,CE -Alco,Apparteme,SCI,Particuli,1,CE -Alco
IA,,Appartement et annexes,"34,92",71000,Particulier,Particulier,22/01/2009,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement,63,172000,Particulier,,22/01/2009,PM -Millénaire,Apparteme,Particuli,,1,PM -Millén
IA,,Parking,,10000,Particulier,,22/01/2009,PM -Millénaire,Parking,Particuli,,1,PM -Millén
IA,,Appartement,"18,01",53000,,Particulier,23/01/2009,MC -Comédie,Apparteme,,Particuli,1,MC -Comédi
IA,1323,Terrain,,439640,SEM,promoteur immobilier,22/01/2009,MC -Boutonnet,Terrain,SEM,promoteur,1,MC -Bouton
IA,,Appartement et annexes,"69,24",165000,Particulier,Particulier,23/01/2009,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement et annexes,"49,69",110000,Particulier,Particulier,23/01/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,1,MC -Bouton
IA,,Appartement,"82,17",163000,Particulier,Particulier,26/01/2009,MC -Les Aubes,Apparteme,Particuli,Particuli,1,MC -Les Au
IA,,Appartement,24,62000,SCI,Particulier,26/01/2009,MC -Gares,Apparteme,SCI,Particuli,1,MC -Gares
IA,10667,Villa,398,970000,Particulier,Particulier,06/02/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,2,HF -Hopita
IA,1000,Terrain,,10000,Particulier,Particulier,23/01/2009,PM -Grammont,Terrain,Particuli,Particuli,1,PM -Grammo
IA,126,Villa,78,185500,Particulier,Particulier,27/01/2009,CE -La Martelle,Villa,Particuli,Particuli,1,CE -La Mar
IA,,Appartement,"25,33",39000,Particulier,SCI,26/01/2009,CE -Alco,Apparteme,Particuli,SCI,1,CE -Alco
IA,,Local commercial,"69,39",65000,Particulier,Particulier,26/01/2009,HF -Hopitaux Facultés,Local com,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,"48,58",155000,Particulier,Particulier,26/01/2009,CE -La Martelle,Apparteme,Particuli,Particuli,1,CE -La Mar
IA,,Appartement et annexes,"28,09",99500,Particulier,Particulier,26/01/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,1,PM -Port M
IA,,Appartement et annexes,"61,8",182000,Particulier,Particulier,26/01/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,"45,36",110000,,Particulier,26/01/2009,CE -Alco,Apparteme,,Particuli,1,CE -Alco
IA,,Appartement et annexes,"69,6",135000,Particulier,Particulier,26/01/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,1,PA -Saint 
IA,,Appartement,"19,57",67000,Particulier,Particulier,27/01/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,"73,79",163000,Particulier,Particulier,27/01/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,1,MC -Bouton
IA,,Garage,,5000,Particulier,Particulier,27/01/2009,HF -Hopitaux Facultés,Garage,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,"16,72",38500,Particulier,Particulier,27/01/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Garage,,10000,SCI,,27/01/2009,HF -Plan des quatre Seigneurs,Garage,SCI,,1,HF -Plan d
IA,,Appartement et annexes,"63,52",281000,Particulier,Particulier,27/01/2009,MC -Comédie,Apparteme,Particuli,Particuli,1,MC -Comédi
IA,,Appartement et annexes,"19,79",66373,Particulier,SCI,27/01/2009,MC -Boutonnet,Apparteme,Particuli,SCI,1,MC -Bouton
IA,,Garage,,12000,Particulier,Particulier,27/01/2009,MC -Les Aubes,Garage,Particuli,Particuli,1,MC -Les Au
IA,,Appartement et annexes,"82,32",173200,Particulier,Particulier,27/01/2009,MC -Gambetta,Apparteme,Particuli,Particuli,1,MC -Gambet
IA,,Appartement et annexes,"120,06",315000,Particulier,Particulier,28/01/2009,PA -Aiguerelles,Apparteme,Particuli,Particuli,1,PA -Aiguer
IA,140,Villa,85,257000,Particulier,Particulier,27/01/2009,HF -Aiguelongue,Villa,Particuli,Particuli,1,HF -Aiguel
IA,,Villa,"98,27",280000,Particulier,Particulier,27/01/2009,CA -Lemasson,Villa,Particuli,Particuli,1,CA -Lemass
IA,162,Villa,85,220000,SACI-SCCV,Particulier,28/01/2009,,Villa,SACI-SCCV,Particuli,1,
IA,112,Remise,,2800,Particulier,Collectivité locale,28/01/2009,,Remise,Particuli,Collectiv,1,
IA,,Appartement et annexes,"72,74",156000,Particulier,Particulier,27/01/2009,CA -Lemasson,Apparteme,Particuli,Particuli,1,CA -Lemass
IA,,Appartement et annexes,"47,84",160000,Particulier,Particulier,27/01/2009,HF -Aiguelongue,Apparteme,Particuli,Particuli,1,HF -Aiguel
IA,,Appartement et annexes,24,91150,SACI-SCCV,Particulier,27/01/2009,,Apparteme,SACI-SCCV,Particuli,1,
IA,,Garage,,6000,Particulier,Particulier,28/01/2009,HF -Hopitaux Facultés,Garage,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,55,132000,Particulier,Particulier,28/01/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,1,CE -Les Cé
IA,,Appartement et annexes,"19,34",75000,Particulier,,28/01/2009,HF -Hopitaux Facultés,Apparteme,Particuli,,1,HF -Hopita
IA,,Appartement et annexes,"48,46",145000,Particulier,Particulier,28/01/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,1,PM -Port M
IA,,Appartement et annexes,"67,16",170000,Particulier,Particulier,28/01/2009,HF -Aiguelongue,Apparteme,Particuli,Particuli,1,HF -Aiguel
IA,,Appartement,"51,69",77060,Particulier,Particulier,27/01/2009,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement et annexes,"55,44",129000,Particulier,Particulier,28/01/2009,CA -Lemasson,Apparteme,Particuli,Particuli,1,CA -Lemass
IA,,Appartement et annexes,"84,16",190000,Particulier,Particulier,28/01/2009,CA -Lemasson,Apparteme,Particuli,Particuli,1,CA -Lemass
IA,,Appartement et annexes,48,116000,Particulier,Particulier,27/01/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,1,CE -Les Cé
IA,,Appartement et annexes,"17,42",46500,Particulier,Particulier,02/02/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,2,CE -Les Cé
IA,,Appartement et annexes,"52,87",112000,Particulier,Particulier,04/02/2009,MO -Celleneuve,Apparteme,Particuli,Particuli,2,MO -Cellen
IA,,Appartement,"64,61",130000,Particulier,Particulier,30/01/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,1,MC -Figuer
IA,,Appartement,"18,84",45000,Particulier,Particulier,30/01/2009,MC -Les Arceaux,Apparteme,Particuli,Particuli,1,MC -Les Ar
IA,,Appartement et annexes,"86,78",240000,Particulier,Particulier,30/01/2009,MC -Antigone,Apparteme,Particuli,Particuli,1,MC -Antigo
IA,,Appartement et annexes,"44,37",105000,Particulier,,30/01/2009,MC -Gares,Apparteme,Particuli,,1,MC -Gares
IA,,Garage,,17000,Particulier,Particulier,30/01/2009,MC -Centre Historique,Garage,Particuli,Particuli,1,MC -Centre
IA,,Appartement,"70,57",151000,Particulier,Particulier,30/01/2009,MC -Les Aubes,Apparteme,Particuli,Particuli,1,MC -Les Au
IA,,Parking,,10000,Particulier,Particulier,30/01/2009,MC -Boutonnet,Parking,Particuli,Particuli,1,MC -Bouton
IA,,Appartement et annexes,"66,64",210000,SCI,Particulier,30/01/2009,MC -Boutonnet,Apparteme,SCI,Particuli,1,MC -Bouton
IA,,Appartement et annexes,"19,1",120000,Particulier,Particulier,30/01/2009,MC -Antigone,Apparteme,Particuli,Particuli,1,MC -Antigo
IA,,Local professionnel,"272,24",500000,SCI,Particulier,02/02/2009,MC -Antigone,Local pro,SCI,Particuli,2,MC -Antigo
IA,,Appartement,"20,61",55500,Particulier,Particulier,02/02/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,2,MC -Les Be
IA,,Local ,"218,22",320000,SCI,,13/02/2009,MC -Gambetta,Local ,SCI,,2,MC -Gambet
IA,,Local professionnel,"24,69",58500,Particulier,Particulier,12/02/2009,MC -Figuerolles,Local pro,Particuli,Particuli,2,MC -Figuer
IA,595,Villa,,,Particulier,,23/01/2009,HF -Aiguelongue,Villa,Particuli,,1,HF -Aiguel
IA,"108,2",Villa,"108,2",350000,Particulier,,30/01/2009,HF -Plan des quatre Seigneurs,Villa,Particuli,,1,HF -Plan d
IA,,Appartement et annexes,"147,36",475000,Particulier,Particulier,30/01/2009,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Parking,,6500,Particulier,Particulier,30/01/2009,PM -Port Marianne,Parking,Particuli,Particuli,1,PM -Port M
IA,,Appartement et annexes,"71,27",113000,Particulier,Particulier,30/01/2009,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement et annexes,90,200000,Particulier,SACI-SCCV,30/01/2009,PM -Port Marianne,Apparteme,Particuli,SACI-SCCV,1,PM -Port M
IA,,Appartement et annexes,"17,83",79958,SACI-SCCV,Particulier,30/01/2009,,Apparteme,SACI-SCCV,Particuli,1,
IA,,Appartements 2 et +,"35,75",159534,SACI-SCCV,Particulier,30/01/2009,,Apparteme,SACI-SCCV,Particuli,1,
IA,,Appartement et annexes,"67,37",83000,Particulier,Particulier,30/01/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,1,PA -Saint 
IA,,Parking,,1800,Particulier,Particulier,30/01/2009,CA -Pas du Loup,Parking,Particuli,Particuli,1,CA -Pas du
IA,,Appartement et annexes,"17,77",47000,Particulier,Particulier,30/01/2009,,Apparteme,Particuli,Particuli,1,
IA,,Appartement,"45,85",79000,Particulier,Particulier,30/01/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,1,PA -Saint 
IA,,Garage,,13000,Particulier,Particulier,30/01/2009,CE -Les Cévennes,Garage,Particuli,Particuli,1,CE -Les Cé
IA,,Appartement et annexes,"25,31",44700,SCI,Particulier,30/01/2009,CE -Alco,Apparteme,SCI,Particuli,1,CE -Alco
IA,,Cave,,30000,Particulier,Particulier,30/01/2009,CE -Alco,Cave,Particuli,Particuli,1,CE -Alco
IA,444,Villa,100,270000,Particulier,Particulier,02/02/2009,CA -Lemasson,Villa,Particuli,Particuli,2,CA -Lemass
IA,,Parking,,3000,Particulier,Particulier,02/02/2009,PM -Millénaire,Parking,Particuli,Particuli,2,PM -Millén
IA,,Garage,,7500,Particulier,SCI,02/02/2009,HF -Hopitaux Facultés,Garage,Particuli,SCI,2,HF -Hopita
IA,,Appartement et annexes,41,117000,SACI-SCCV,Particulier,02/02/2009,CE -La Martelle,Apparteme,SACI-SCCV,Particuli,2,CE -La Mar
IA,,Appartement et annexes,"91,37",238000,Particulier,Particulier,02/02/2009,HF -Aiguelongue,Apparteme,Particuli,Particuli,2,HF -Aiguel
IA,,Appartement et annexes,"35,98",83000,Particulier,Particulier,02/02/2009,CA -Lemasson,Apparteme,Particuli,Particuli,2,CA -Lemass
IA,,Appartement et annexes,"66,75",197000,Particulier,Particulier,03/02/2009,PM -Millénaire,Apparteme,Particuli,Particuli,2,PM -Millén
IA,,Appartement et annexes,"22,1",60000,Particulier,,02/02/2009,CE -Alco,Apparteme,Particuli,,2,CE -Alco
IA,,Appartement et annexes,"43,25",53000,Particulier,Particulier,03/02/2009,MO -La Paillade,Apparteme,Particuli,Particuli,2,MO -La Pai
IA,200,Terrain,,10000,Particulier,Particulier,02/02/2009,HF -Aiguelongue,Terrain,Particuli,Particuli,2,HF -Aiguel
IA,,Appartement et annexes,"18,52",69500,Particulier,Particulier,02/02/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,2,MC -Les Be
IA,,Cave,,8500,SCI,Particulier,02/02/2009,MC -Antigone,Cave,SCI,Particuli,2,MC -Antigo
IA,,Appartement et annexes,"49,04",143000,Particulier,Particulier,02/02/2009,MC -Antigone,Apparteme,Particuli,Particuli,2,MC -Antigo
IA,,Cave,,2000,Particulier,SCI,02/02/2009,MC -Gares,Cave,Particuli,SCI,2,MC -Gares
IA,,Appartement et annexes,"96,28",135000,Particulier,Particulier,03/02/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,2,MC -Figuer
IA,,Local commercial,"240,79",150000,Particulier,SCI,03/02/2009,MC -Gares,Local com,Particuli,SCI,2,MC -Gares
IA,,Appartement et annexes,"35,59",113000,Particulier,Particulier,04/02/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,2,MC -Les Be
IA,,Parking,,13000,SCI,Particulier,04/02/2009,MC -Boutonnet,Parking,SCI,Particuli,2,MC -Bouton
IA,,Comble,,1,SCI,Particulier,04/02/2009,MC -Gares,Comble,SCI,Particuli,2,MC -Gares
IA,,Appartement et annexes,"71,27",115000,Particulier,Particulier,04/02/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,2,MC -Les Be
IA,36,Immeuble,75,150000,Particulier,,30/01/2009,MC -Centre Historique,Immeuble,Particuli,,1,MC -Centre
IA,,Appartement et annexes,"79,53",260000,Particulier,Particulier,28/01/2009,MC -Comédie,Apparteme,Particuli,Particuli,1,MC -Comédi
IA,,Appartement et annexes,108,250000,Particulier,Particulier,04/02/2009,MC -Gambetta,Apparteme,Particuli,Particuli,2,MC -Gambet
IA,4760,Villa,120,427500,Particulier,Particulier,11/02/2009,CA -Pas du Loup,Villa,Particuli,Particuli,2,CA -Pas du
IA,,Appartement et annexes,"83,43",300000,Particulier,Particulier,02/02/2009,,Apparteme,Particuli,Particuli,2,
IA,801,Terrain,,240000,Particulier,Particulier,30/01/2009,,Terrain,Particuli,Particuli,1,
IA,,Garage,,11000,Particulier,Particulier,02/02/2009,HF -Aiguelongue,Garage,Particuli,Particuli,2,HF -Aiguel
IA,,Garage,,11000,Particulier,Particulier,02/02/2009,PA -Aiguerelles,Garage,Particuli,Particuli,2,PA -Aiguer
IA,,Garage,,14000,SCI,Particulier,04/02/2009,HF -Aiguelongue,Garage,SCI,Particuli,2,HF -Aiguel
IA,,Appartement,"68,23",126000,Particulier,Particulier,04/02/2009,PA -Aiguerelles,Apparteme,Particuli,Particuli,2,PA -Aiguer
IA,,Appartement et annexes,"48,08",53000,Particulier,Particulier,04/02/2009,MO -La Paillade,Apparteme,Particuli,Particuli,2,MO -La Pai
IA,"103,2",Appartement et annexes,"103,2",500000,SCI,SCI,20/02/2009,PM -Port Marianne,Apparteme,SCI,SCI,2,PM -Port M
IA,,Appartement et annexes,,200000,Particulier,Particulier,02/02/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,2,CE -Les Cé
IA,1000,Local commercial,500,627900,SCI,Particulier,10/02/2009,CA -Croix d'Argent,Local com,SCI,Particuli,2,CA -Croix 
IA,2190,Villa,280,985500,Particulier,Constructeur,08/02/2009,HF -Hopitaux Facultés,Villa,Particuli,Construct,2,HF -Hopita
IA,,Appartement et annexes,"152,79",392000,Particulier,Particulier,05/02/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,2,MC -Bouton
IA,,Appartement et annexes,"22,75",54000,Particulier,Particulier,05/02/2009,MC -Gambetta,Apparteme,Particuli,Particuli,2,MC -Gambet
IA,,Appartement,"100,75",300000,Particulier,Particulier,09/02/2009,MC -Gambetta,Apparteme,Particuli,Particuli,2,MC -Gambet
IA,,Appartement et annexes,"87,56",215500,Particulier,Particulier,09/02/2009,MC -Antigone,Apparteme,Particuli,Particuli,2,MC -Antigo
IA,,Appartement et annexes,"20,31",49000,Particulier,Particulier,09/02/2009,MC -Gares,Apparteme,Particuli,Particuli,2,MC -Gares
IA,,Appartement,"16,91",33000,Particulier,Particulier,09/02/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,2,MC -Figuer
IA,967,Villa,100,200000,Particulier,Particulier,09/02/2009,HF -Aiguelongue,Villa,Particuli,Particuli,2,HF -Aiguel
IA,,Appartement et annexes,"40,32",42500,Particulier,Particulier,09/02/2009,MC -Gambetta,Apparteme,Particuli,Particuli,2,MC -Gambet
IA,,Appartement et annexes,"40,63",42500,Particulier,Particulier,09/02/2009,MC -Gambetta,Apparteme,Particuli,Particuli,2,MC -Gambet
IA,170,Terrain,,4420,Autre personne morale,Collectivité locale,02/02/2009,,Terrain,Autre per,Collectiv,2,
IA,135000,Appartement et annexes,85,,Particulier,Particulier,04/02/2009,CA -Lemasson,Apparteme,Particuli,Particuli,2,CA -Lemass
IA,,Appartement,90,179000,Particulier,,20/02/2009,PM -Port Marianne,Apparteme,Particuli,,2,PM -Port M
IA,,Local commercial,"81,13",120000,SCI,SCI,04/02/2009,CE -Les Cévennes,Local com,SCI,SCI,2,CE -Les Cé
IA,,Appartement et annexes,"79,18",110000,Particulier,Particulier,04/02/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,2,PA -Saint 
IA,,Garage,,14000,Particulier,Particulier,04/02/2009,CA -Lemasson,Garage,Particuli,Particuli,2,CA -Lemass
IA,,Appartement et annexes,"21,76",64000,Particulier,Particulier,05/02/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,2,PM -Port M
IA,,Garage,,21000,SCI,,10/02/2009,CA -Estanove,Garage,SCI,,2,CA -Estano
IA,,Appartement,"72,74",153000,Particulier,Particulier,10/02/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,2,PM -Port M
IA,,Appartement et annexes,"50,75",160000,Constructeur,Particulier,10/02/2009,,Apparteme,Construct,Particuli,2,
IA,,Appartement,"22,26",61500,Particulier,Particulier,10/02/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,2,HF -Hopita
IA,,Appartement et annexes,"27,5",77000,Particulier,Particulier,05/02/2009,HF -Plan des quatre Seigneurs,Apparteme,Particuli,Particuli,2,HF -Plan d
IA,,Appartement et annexes,"24,05",129000,SCI,Particulier,16/02/2009,MC -Gares,Apparteme,SCI,Particuli,2,MC -Gares
IA,,Garage,,12000,Particulier,SCI,11/02/2009,CE -Les Cévennes,Garage,Particuli,SCI,2,CE -Les Cé
IA,,Local commercial,"65,05",95000,SACI-SCCV,Particulier,11/02/2009,PA -Aiguerelles,Local com,SACI-SCCV,Particuli,2,PA -Aiguer
IA,,Appartement et annexes,35,62000,SCI,Particulier,11/02/2009,CA -Pas du Loup,Apparteme,SCI,Particuli,2,CA -Pas du
IA,,Local commercial,"79,57",110000,SACI-SCCV,Particulier,11/02/2009,PA -Aiguerelles,Local com,SACI-SCCV,Particuli,2,PA -Aiguer
IA,,Appartement et annexes,"20,08",45000,Particulier,Particulier,05/02/2009,CE -Alco,Apparteme,Particuli,Particuli,2,CE -Alco
IA,,Appartement et annexes,"28,72",64000,Particulier,Particulier,06/02/2009,PM -Pompignane,Apparteme,Particuli,Particuli,2,PM -Pompig
IA,914,Terrain,,195000,Particulier,Particulier,11/02/2009,,Terrain,Particuli,Particuli,2,
IA,,Appartement et annexes,"66,77",135000,SACI-SCCV,,06/02/2009,CE -La Martelle,Apparteme,SACI-SCCV,,2,CE -La Mar
IA,,Appartement et annexes,"36,71",85000,Particulier,Particulier,06/02/2009,HF -Aiguelongue,Apparteme,Particuli,Particuli,2,HF -Aiguel
IA,,Appartement et annexes,"58,79",150000,SACI-SCCV,Particulier,06/02/2009,,Apparteme,SACI-SCCV,Particuli,2,
IA,,Appartement et annexes,"52,7",112000,Particulier,Particulier,06/02/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,2,HF -Hopita
IA,,Appartement,"99,22",195000,Particulier,Particulier,06/02/2009,PA -Prés Arènes,Apparteme,Particuli,Particuli,2,PA -Prés A
IA,,Appartement et annexes,"73,97",263000,Particulier,Particulier,09/02/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,2,MC -Bouton
IA,,Appartement et annexes,47,138000,Particulier,Particulier,09/02/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,2,PM -Port M
IA,,Appartement et annexes,"62,41",140000,Particulier,Particulier,09/02/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,2,PM -Port M
IA,,,"81,35",84000,Particulier,Particulier,06/02/2009,MO -La Paillade,,Particuli,Particuli,2,MO -La Pai
IA,,Parking,,17700,Particulier,Particulier,09/02/2009,CE -Alco,Parking,Particuli,Particuli,2,CE -Alco
IA,,Local professionnel,70,58000,Particulier,Particulier,09/02/2009,CE -Alco,Local pro,Particuli,Particuli,2,CE -Alco
IA,,Local professionnel,"48,5",41000,Particulier,Particulier,09/02/2009,CE -Alco,Local pro,Particuli,Particuli,2,CE -Alco
IA,,Appartement et annexes,"27,91",80000,Particulier,Particulier,10/02/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,2,MC -Figuer
