nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Quartiers,Dates,Dates D,Occup,CODES,Cod acteurs,,Code date,Code cadastre,delais
IA,,Appartement et annexes,"61,75",210000,Particulier,Particulier,PM -Port Marianne,06/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,21
IA,,Appartement et annexes,"35,38",120000,Particulier,Particulier,HF -Aiguelongue,06/01/2011,27/01/2011,Locataire,Apparteme,Particuli,Particuli,1,HF -Aiguel,21
IA,,,"100,51",338000,Particulier,Particulier,CA -Estanove,06/01/2011,27/01/2011,Sans occupant,,Particuli,Particuli,1,CA -Estano,21
IA,,Garage,,10000,SCI,Particulier,MO -La Paillade,06/01/2011,08/02/2011,,Garage,SCI,Particuli,1,MO -La Pai,33
IA,,Garage,,10000,SCI,Particulier,MO -La Paillade,06/01/2011,08/02/2011,,Garage,SCI,Particuli,1,MO -La Pai,33
IA,,Parking,,15000,Particulier,Particulier,CE -La Chamberte,06/01/2011,31/01/2011,,Parking,Particuli,Particuli,1,CE -La Cha,25
IA,,Appartement et annexes,"37,92",137000,Particulier,Particulier,PM -Port Marianne,06/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,21
IA,,Appartement,"35,07",75000,Particulier,Particulier,CE -Alco,06/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,21
IA,,Appartement,"98,58",135000,Particulier,Particulier,MO -Hauts de Massane,10/01/2011,03/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,MO -Hauts ,24
IA,,Appartement et annexes,"107,3",115000,Particulier,Particulier,MO -La Paillade,06/01/2011,08/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,MO -La Pai,33
IA,,Appartement,"18,01",80000,Particulier,Particulier,MC -Comédie,18/01/2011,03/03/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Comédi,44
IA,,Cave,,50000,Particulier,Entreprise industrielle ou commerciale (EPIC),MC -Comédie,19/01/2011,08/02/2011,,Cave,Particuli,Entrepris,1,MC -Comédi,20
IA,,Appartement et annexes,"74,43",200000,Particulier,,MC -Figuerolles,18/01/2011,03/02/2011,Propriétaire,Apparteme,Particuli,,1,MC -Figuer,16
IA,,Local commercial,"81,82",140000,Particulier,SCI,MC -Gambetta,18/01/2011,31/01/2011,Sans occupant,Local com,Particuli,SCI,1,MC -Gambet,13
IA,,Local commercial,59,215000,SCI,Particulier,MC -Comédie,18/01/2011,03/02/2011,Locataire,Local com,SCI,Particuli,1,MC -Comédi,16
IA,,Appartement et annexes,"35,45",126000,Particulier,Particulier,MC -Antigone,18/01/2011,03/02/2011,Locataire,Apparteme,Particuli,Particuli,1,MC -Antigo,16
IA,,Appartement,"40,8",142000,Particulier,Particulier,MC -Gares,18/01/2011,31/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gares,13
IA,,Appartement et annexes,"95,72",270000,Particulier,Particulier,MC -Gambetta,18/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gambet,16
IA,,Appartement,"47,86",128000,Particulier,Particulier,MC -Gambetta,18/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gambet,16
IA,129,Immeuble,180,290000,Particulier,Particulier,MC -Gambetta,18/01/2011,03/03/2011,Locataire,Immeuble,Particuli,Particuli,1,MC -Gambet,44
IA,,Appartement et annexes,"85,73",230000,Particulier,Particulier,MC -Antigone,19/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Antigo,15
IA,,Appartement,"83,08",233000,Particulier,Particulier,MC -Gares,19/01/2011,03/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Gares,15
IA,,Garage,,50000,SACI-SCCV,SCI,MC -Boutonnet,19/01/2011,03/02/2011,,Garage,SACI-SCCV,SCI,1,MC -Bouton,15
IA,,Appartement,"74,16",190000,Particulier,Particulier,MC -Boutonnet,19/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Bouton,15
IA,,Appartement et annexes,"56,6",135000,Particulier,Particulier,MC -Gambetta,19/01/2011,03/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Gambet,15
IA,,Appartement et annexes,"31,05",49800,Particulier,Particulier,CA -Estanove,04/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Estano,23
IA,,Appartement,"19,49",71000,Particulier,Particulier,PM -Port Marianne,04/01/2011,27/01/2011,Locataire,Apparteme,Particuli,Particuli,1,PM -Port M,23
IA,384,Villa,"117,5",315000,Particulier,Particulier,CE -La Martelle,06/01/2011,27/01/2011,Propriétaire,Villa,Particuli,Particuli,1,CE -La Mar,21
IA,2452,Terrain,,"330337,81",SEM,SCI,,06/01/2011,27/01/2011,,Terrain,SEM,SCI,1,,21
IA,1255,Terrain,,"220147,96",SEM,Constructeur,,06/01/2011,27/01/2011,,Terrain,SEM,Construct,1,,21
IA,1776,Terrain,,"204339,13",SEM,Entreprise industrielle ou commerciale (EPIC),,06/01/2011,27/01/2011,,Terrain,SEM,Entrepris,1,,21
IA,43,Terrain,,6000,Particulier,SCI,,06/01/2011,27/01/2011,,Terrain,Particuli,SCI,1,,21
IA,2,Terrain,,0,SCI,Particulier,,06/01/2011,27/01/2011,,Terrain,SCI,Particuli,1,,21
IA,492,Villa,200,575000,Particulier,Particulier,PA -Saint Martin,03/01/2011,08/02/2011,Sans occupant,Villa,Particuli,Particuli,1,PA -Saint ,36
IA,,Appartement et annexes,"48,7",100500,Particulier,Particulier,MO -Celleneuve,07/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MO -Cellen,20
IA,,Appartement et annexes,"69,73",110000,Particulier,Particulier,CE -Alco,07/01/2011,27/01/2011,Locataire,Apparteme,Particuli,Particuli,1,CE -Alco,20
IA,,Garage,,13000,Particulier,Particulier,PM -Pompignane,07/01/2011,27/01/2011,,Garage,Particuli,Particuli,1,PM -Pompig,20
IA,,Garage,,8500,Particulier,Particulier,CE -La Chamberte,07/01/2011,27/01/2011,,Garage,Particuli,Particuli,1,CE -La Cha,20
IA,,Appartement,"20,74",50500,Particulier,Particulier,CE -La Chamberte,07/01/2011,27/01/2011,Propriétaire,Apparteme,Particuli,Particuli,1,CE -La Cha,20
IA,,Appartement et annexes,"21,07",50500,Particulier,Particulier,CE -La Chamberte,07/01/2011,27/01/2011,Locataire,Apparteme,Particuli,Particuli,1,CE -La Cha,20
IA,,Appartement,"54,16",121000,Particulier,Particulier,CA -Pas du Loup,07/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Pas du,20
IA,,Appartement,"16,89",53400,Particulier,Particulier,CE -Alco,07/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,20
IA,,Appartement et annexes,"45,87",85000,Particulier,,HF -Hopitaux Facultés,27/01/2011,17/02/2011,Locataire,Apparteme,Particuli,,1,HF -Hopita,21
IA,,Appartement et annexes,49,37500,Particulier,Particulier,CE -Alco,07/01/2011,27/01/2011,Propriétaire,Apparteme,Particuli,Particuli,1,CE -Alco,20
IA,,Local professionnel,"29,7",62370,Autre personne morale,SCI,PM -Millénaire,07/01/2011,27/01/2011,Propriétaire,Local pro,Autre per,SCI,1,PM -Millén,20
IA,,Appartement et annexes,"24,11",60000,Particulier,SACI-SCCV,CA -Croix d'Argent,07/01/2011,08/02/2011,Sans occupant,Apparteme,Particuli,SACI-SCCV,1,CA -Croix ,32
IA,94,Maison,,155000,Particulier,Particulier,CE -Les Cévennes,07/01/2011,27/01/2011,Locataire,Maison,Particuli,Particuli,1,CE -Les Cé,20
IA,,Appartement et annexes,"19,1",43000,Particulier,Particulier,,07/01/2011,25/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,,18
IA,,Local professionnel,"127,04",211000,SCI,SCI,PM -Millénaire,07/01/2011,10/02/2011,Sans occupant,Local pro,SCI,SCI,1,PM -Millén,34
IA,,Appartements 2 et +,"99,09",315000,Particulier,Particulier,MC -Gambetta,27/01/2011,17/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,MC -Gambet,21
IA,,Appartement et annexes,"53,91",130000,Particulier,Particulier,MC -Les Aubes,20/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Les Au,14
IA,,Appartement et annexes,"64,09",350000,Particulier,Particulier,PM -Port Marianne,10/01/2011,27/01/2011,Propriétaire,Apparteme,Particuli,Particuli,1,PM -Port M,17
IA,,Appartement et annexes,"73,54",215000,Particulier,Particulier,MC -Les Beaux Arts,20/01/2011,03/02/2011,Locataire,Apparteme,Particuli,Particuli,1,MC -Les Be,14
IA,265,Maison,80,200000,Particulier,Particulier,MC -Les Beaux Arts,20/01/2011,30/03/2011,Propriétaire,Maison,Particuli,Particuli,1,MC -Les Be,69
IA,,Appartement et annexes,"26,12",45000,Particulier,Particulier,CA -Croix d'Argent,10/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Croix ,17
IA,,Appartement et annexes,"19,96",58000,Particulier,Particulier,PA -Prés Arènes,10/01/2011,27/01/2011,Locataire,Apparteme,Particuli,Particuli,1,PA -Prés A,17
IA,,Appartement et annexes,103,231000,Particulier,Particulier,MC -Gambetta,20/01/2011,03/02/2011,Locataire,Apparteme,Particuli,Particuli,1,MC -Gambet,14
IA,,Appartement et annexes,"68,68",210000,Particulier,Particulier,PM -Port Marianne,10/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,17
IA,,Appartement et annexes,"81,24",208000,Particulier,Particulier,MC -Gares,20/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Gares,14
IA,,Appartement et annexes,"28,11",61500,Particulier,Particulier,PA -Prés Arènes,10/01/2011,27/01/2011,Locataire,Apparteme,Particuli,Particuli,1,PA -Prés A,17
IA,,Appartement et annexes,"85,59",230000,Particulier,Particulier,MC -Les Beaux Arts,20/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Les Be,14
IA,,Appartement et annexes,"39,69",145000,Particulier,Particulier,PM -Port Marianne,10/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,17
IA,,Appartement,"32,62",130000,Particulier,,MC -Antigone,20/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,,1,MC -Antigo,14
IA,,Appartement et annexes,39,125000,Particulier,,PM -Port Marianne,10/01/2011,27/01/2011,Locataire,Apparteme,Particuli,,1,PM -Port M,17
IA,,Parking,,7700,Particulier,,MC -Gambetta,20/01/2011,03/02/2011,Sans occupant,Parking,Particuli,,1,MC -Gambet,14
IA,,Appartement et annexes,"71,69",180000,Particulier,,HF -Hopitaux Facultés,10/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,,1,HF -Hopita,17
IA,,Appartement et annexes,"70,25",170000,Particulier,Particulier,MC -Antigone,20/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MC -Antigo,14
IA,,Appartement,"19,6",42000,promoteur immobilier,SCI,MO -Celleneuve,10/01/2011,27/01/2011,Sans occupant,Apparteme,promoteur,SCI,1,MO -Cellen,17
IA,,Appartement et annexes,"38,85",77000,SCI,Particulier,MC -Les Beaux Arts,20/01/2011,30/03/2011,Sans occupant,Apparteme,SCI,Particuli,1,MC -Les Be,69
IA,,Appartement,"87,81",285000,Particulier,Particulier,PM -Millénaire,10/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Millén,17
IA,,Appartement et annexes,"41,37",98000,Particulier,Particulier,CE -La Chamberte,10/01/2011,27/01/2011,,Apparteme,Particuli,Particuli,1,CE -La Cha,17
IA,,Appartement et annexes,65,145000,Constructeur,Particulier,MC -Gares,20/01/2011,03/02/2011,Sans occupant,Apparteme,Construct,Particuli,1,MC -Gares,14
IA,,Local commercial,"101,94",73000,Particulier,Particulier,MC -Gambetta,20/01/2011,03/02/2011,Sans occupant,Local com,Particuli,Particuli,1,MC -Gambet,14
IA,,,"38,7",119000,Particulier,Particulier,MO -Celleneuve,21/01/2011,27/01/2011,Sans occupant,,Particuli,Particuli,1,MO -Cellen,6
IA,,Appartement et annexes,"63,64",205000,Particulier,Particulier,PM -Pompignane,10/01/2011,27/01/2011,Propriétaire,Apparteme,Particuli,Particuli,1,PM -Pompig,17
IA,,Appartement et annexes,"39,48",122000,Particulier,Particulier,HF -Hopitaux Facultés,10/01/2011,27/01/2011,Propriétaire,Apparteme,Particuli,Particuli,1,HF -Hopita,17
IA,,Appartement et annexes,80,265000,Particulier,Particulier,PM -Port Marianne,10/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,18
IA,,Appartement et annexes,"75,03",120400,Particulier,,CE -Alco,10/01/2011,27/01/2011,,Apparteme,Particuli,,1,CE -Alco,17
IA,,Appartement et annexes,"45,82",140000,Particulier,Particulier,HF -Hopitaux Facultés,10/01/2011,27/01/2011,Locataire,Apparteme,Particuli,Particuli,1,HF -Hopita,17
IA,,Appartement et annexes,"68,6",150000,Particulier,Particulier,CA -Estanove,10/01/2011,27/01/2011,Propriétaire,Apparteme,Particuli,Particuli,1,CA -Estano,17
IA,,Appartement et annexes,"70,71",142000,Particulier,Particulier,CA -Estanove,10/01/2011,27/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CA -Estano,17
IA,,Appartements 2 et +,,,SCI,,MO -La Paillade,05/01/2011,,,Apparteme,SCI,,1,MO -La Pai,-40548
IA,,Appartement et annexes,,,Particulier,,PA -Saint Martin,05/01/2011,,,Apparteme,Particuli,,1,PA -Saint ,-40548
IA,,Appartements 2 et +,"242,65",450000,Particulier,SCI,PM -Port Marianne,11/01/2011,27/01/2011,Propriétaire,Apparteme,Particuli,SCI,1,PM -Port M,16
IA,367,Villa,103,315000,Particulier,Particulier,CE -Les Cévennes,10/01/2011,17/02/2011,Propriétaire,Villa,Particuli,Particuli,1,CE -Les Cé,38
IA,2190,Villa,300,1900000,Particulier,Particulier,HF -Aiguelongue,11/01/2011,28/01/2011,Propriétaire,Villa,Particuli,Particuli,1,HF -Aiguel,17
IA,,Appartement et annexes,"101,2",450000,Particulier,Particulier,HF -Aiguelongue,11/01/2011,28/01/2011,Propriétaire,Apparteme,Particuli,Particuli,1,HF -Aiguel,17
IA,,Appartement et annexes,"49,07",130000,Particulier,Particulier,MC -Boutonnet,11/01/2011,28/01/2011,Locataire,Apparteme,Particuli,Particuli,1,MC -Bouton,17
IA,,Appartement et annexes,"40,68",103000,Particulier,Particulier,HF -Hopitaux Facultés,11/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,HF -Hopita,17
IA,,Garage,,2800,Autre personne morale,Particulier,HF -Aiguelongue,11/01/2011,28/01/2011,Sans occupant,Garage,Autre per,Particuli,1,HF -Aiguel,17
IA,,Garage,464,101000,SCI,Particulier,PA -Aiguerelles,11/01/2011,28/01/2011,Sans occupant,Garage,SCI,Particuli,1,PA -Aiguer,17
IA,,Appartement et annexes,"68,96",100000,Particulier,Particulier,PA -Saint Martin,11/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PA -Saint ,17
IA,,Cave,,44000,Particulier,Particulier,CE -Alco,11/01/2011,28/01/2011,Locataire,Cave,Particuli,Particuli,1,CE -Alco,17
IA,,Appartement et annexes,"85,03",130000,Particulier,Particulier,CE -Les Cévennes,11/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Les Cé,17
IA,,Appartement et annexes,"62,36",140000,Particulier,Particulier,PM -Port Marianne,11/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,17
IA,,Appartement et annexes,"20,79",58000,Particulier,Particulier,MO -Celleneuve,11/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MO -Cellen,17
IA,,Appartement et annexes,"34,7",122000,SACI-SCCV,Particulier,PM -Port Marianne,11/01/2011,28/01/2011,Sans occupant,Apparteme,SACI-SCCV,Particuli,1,PM -Port M,17
IA,,Appartement et annexes,"27,85",105000,Particulier,Particulier,HF -Hopitaux Facultés,11/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,HF -Hopita,17
IA,,Appartement,"21,19",57000,Particulier,Particulier,CE -Alco,11/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,17
IA,,Appartement et annexes,"27,06",74500,Particulier,Particulier,CE -La Chamberte,11/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -La Cha,17
IA,320,Villa,"111,7",295000,SCI,Particulier,CE -Alco,12/01/2011,28/01/2011,Sans occupant,Villa,SCI,Particuli,1,CE -Alco,16
IA,,Appartement et annexes,"46,45",127000,Particulier,Particulier,CE -Les Cévennes,10/01/2011,28/01/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Les Cé,18
IA,,Appartement et annexes,"23,18",110000,Particulier,Particulier,HF -Hopitaux Facultés,10/01/2011,08/02/2011,Locataire,Apparteme,Particuli,Particuli,1,HF -Hopita,29
IA,,Appartement et annexes,"89,11",210000,Particulier,Particulier,MO -Celleneuve,12/01/2011,28/01/2011,Propriétaire,Apparteme,Particuli,Particuli,1,MO -Cellen,16
IA,,Appartement et annexes,"44,64",90500,Particulier,,MO -Celleneuve,12/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,,1,MO -Cellen,22
IA,,Appartement et annexes,"46,86",135000,Particulier,Particulier,CA -Lemasson,12/01/2011,03/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,CA -Lemass,22
IA,,Appartement,"70,32",93000,Particulier,Particulier,CE -Les Cévennes,13/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Les Cé,21
IA,,Appartement et annexes,"26,7",70000,Particulier,Particulier,CE -Alco,13/01/2011,03/02/2011,Locataire,Apparteme,Particuli,Particuli,1,CE -Alco,21
IA,,Appartement et annexes,"65,29",280500,Particulier,Particulier,PM -Port Marianne,13/01/2011,03/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,PM -Port M,21
IA,,Appartement et annexes,"54,25",105000,SCI,Particulier,PA -Saint Martin,12/01/2011,03/02/2011,Sans occupant,Apparteme,SCI,Particuli,1,PA -Saint ,22
IA,,Appartement et annexes,"66,8",168960,Particulier,Particulier,PM -Port Marianne,12/01/2011,03/02/2011,Locataire,Apparteme,Particuli,Particuli,1,PM -Port M,22
IA,,Appartement et annexes,"24,09",58000,Particulier,,CE -Alco,12/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,,1,CE -Alco,22
IA,,Appartement et annexes,"86,49",151000,Particulier,,MO -Celleneuve,12/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,,1,MO -Cellen,22
IA,,Appartement et annexes,87,220000,Particulier,Particulier,CA -Pas du Loup,12/01/2011,03/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,CA -Pas du,22
IA,,Appartement,"21,25",53000,Particulier,Particulier,CE -Alco,12/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,22
IA,,Appartement et annexes,"40,17",117000,Particulier,Particulier,CE -Alco,12/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -Alco,22
IA,,Appartement et annexes,"68,32",108000,Particulier,Particulier,CE -La Chamberte,13/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -La Cha,21
IA,,Appartement et annexes,"38,71",77600,Particulier,Particulier,CA -Croix d'Argent,13/01/2011,03/02/2011,Locataire,Apparteme,Particuli,Particuli,1,CA -Croix ,21
IA,,Appartement et annexes,"50,21",85000,Particulier,Particulier,PM -Port Marianne,13/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,PM -Port M,21
IA,,Appartement,"60,81",60000,Particulier,Particulier,PA -Saint Martin,13/01/2011,03/02/2011,Locataire,Apparteme,Particuli,Particuli,1,PA -Saint ,21
IA,,Appartement et annexes,"74,05",170000,Particulier,Particulier,CA -Croix d'Argent,13/01/2011,03/02/2011,Locataire,Apparteme,Particuli,Particuli,1,CA -Croix ,21
IA,,Appartement et annexes,"36,3",96000,Particulier,Particulier,CE -La Chamberte,13/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,CE -La Cha,21
IA,345,Villa,"118,8",225000,Particulier,Particulier,HF -Hopitaux Facultés,13/01/2011,17/02/2011,,Villa,Particuli,Particuli,1,HF -Hopita,35
IA,,Appartements 2 et +,"139,45",205000,Particulier,Particulier,MO -Celleneuve,13/01/2011,03/02/2011,Sans occupant,Apparteme,Particuli,Particuli,1,MO -Cellen,21
IA,,Appartement et annexes,"39,76",130000,SCI,Particulier,CA -Estanove,13/01/2011,03/02/2011,Locataire,Apparteme,SCI,Particuli,1,CA -Estano,21
IA,,Appartement,"52,01",172000,SCI,Particulier,PM -Millénaire,13/01/2011,03/02/2011,Propriétaire,Apparteme,SCI,Particuli,1,PM -Millén,21
IA,,Appartement,"28,27",78000,Particulier,Particulier,MO -Celleneuve,13/01/2011,03/02/2011,,Apparteme,Particuli,Particuli,1,MO -Cellen,21
IA,,Appartement et annexes,"38,7",119000,Particulier,Particulier,MO -Celleneuve,13/01/2011,03/02/2011,Propriétaire,Apparteme,Particuli,Particuli,1,MO -Cellen,21
IA,,Appartement et annexes,"47,59",112000,promoteur immobilier,Particulier,,19/01/2011,27/01/2011,Sans occupant,Apparteme,promoteur,Particuli,1,,8
IA,,Parking,,1,Particulier,Autre personne morale,CE -Alco,14/01/2011,08/02/2011,Locataire,Parking,Particuli,Autre per,1,CE -Alco,25
IA,,Parking,,1,Particulier,Autre personne morale,CE -Alco,14/01/2011,08/02/2011,Locataire,Parking,Particuli,Autre per,1,CE -Alco,25
IA,1068,Villa,170,500000,Particulier,promoteur immobilier,MO -Celleneuve,25/01/2011,11/03/2011,Propriétaire,Villa,Particuli,promoteur,1,MO -Cellen,45
IA,,Local ,,1,SCI,Autre personne morale,MC -Les Beaux Arts,27/01/2011,03/02/2011,Sans occupant,Local ,SCI,Autre per,1,MC -Les Be,7
IA,,Villa,"76,31",265000,Particulier,Particulier,MO -Hauts de Massane,12/01/2011,08/02/2011,Propriétaire,Villa,Particuli,Particuli,1,MO -Hauts ,27
IA,,Parking,,1,Particulier,Autre personne morale,CE -Alco,14/01/2011,08/02/2011,Locataire,Parking,Particuli,Autre per,1,CE -Alco,25
IA,,Parking,,1,Particulier,Autre personne morale,CE -Alco,14/01/2011,08/02/2011,Sans occupant,Parking,Particuli,Autre per,1,CE -Alco,25
IA,,Parking,,2100,Autre personne morale,Particulier,CE -Alco,14/01/2011,08/02/2011,Sans occupant,Parking,Autre per,Particuli,1,CE -Alco,25
IA,,Parking,,2100,Autre personne morale,SACI-SCCV,CE -Alco,14/01/2011,08/02/2011,Sans occupant,Parking,Autre per,SACI-SCCV,1,CE -Alco,25
IA,,Appartement et annexes,"84,65",92500,Particulier,Particulier,MO -Hauts de Massane,12/01/2011,14/02/2011,Locataire,Apparteme,Particuli,Particuli,1,MO -Hauts ,33
IA,,Villa,70,217000,Particulier,Particulier,CA -Estanove,13/01/2011,08/02/2011,Locataire,Villa,Particuli,Particuli,1,CA -Estano,26
IA,4230,Terrain,,"404726,4",SEM,SCI,CA -Croix d'Argent,13/01/2011,09/02/2011,Sans occupant,Terrain,SEM,SCI,1,CA -Croix ,27
