nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Dates,Quartiers,CODES,Cod acteurs,,code date,Code cadastre
IA,,Appartement et annexes,"19,71",67000,Particulier,Particulier,11/01/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,1,MC -Les Be
IA,,Appartement et annexes,"61,95",200000,Particulier,Particulier,11/01/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,1,MC -Les Be
IA,279,Villa,65,240000,Particulier,Particulier,16/01/2008,MC -Les Beaux Arts,Villa,Particuli,Particuli,1,MC -Les Be
IA,,Appartement,"46,38",110000,Particulier,Particulier,15/01/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,1,CE -Les Cé
IA,,Appartement et annexes,"65,97",120000,Particulier,Particulier,09/01/2008,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,DIA annulée,"427,27",150001,,,09/01/2008,CA -Estanove,DIA annul,,,1,CA -Estano
IA,,Appartement et annexes,36,103500,Particulier,Particulier,22/01/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,1,PM -Port M
IA,4512,Entrepôt,,2346240,SCI,promoteur immobilier,08/01/2008,PA -Prés Arènes,Entrepôt,SCI,promoteur,1,PA -Prés A
IA,61,Terrain,,15000,Particulier,SEM,21/01/2008,,Terrain,Particuli,SEM,1,
IA,2413,Terrain,,1888804,SEM,Constructeur,07/01/2008,PM -Port Marianne,Terrain,SEM,Construct,1,PM -Port M
IA,3973,Immeuble,,351000,SEM,Collectivité locale,14/01/2008,MC -Antigone,Immeuble,SEM,Collectiv,1,MC -Antigo
IA,,Villa,86,200000,Particulier,Particulier,08/01/2008,HF -Aiguelongue,Villa,Particuli,Particuli,1,HF -Aiguel
IA,196,Villa,102,300000,Particulier,Particulier,08/01/2008,PA -Aiguerelles,Villa,Particuli,Particuli,1,PA -Aiguer
IA,3806,Villa,150,760000,Particulier,SCI,07/01/2008,HF -Hopitaux Facultés,Villa,Particuli,SCI,1,HF -Hopita
IA,,Appartement et annexes,70,83000,Particulier,Particulier,15/01/2008,MO -La Paillade,Apparteme,Particuli,Particuli,1,MO -La Pai
IA,,Appartement et annexes,63,77000,Particulier,Particulier,16/01/2008,MO -La Paillade,Apparteme,Particuli,Particuli,1,MO -La Pai
IA,,Appartement et annexes,75,125000,Particulier,Particulier,16/01/2008,CA -Estanove,Apparteme,Particuli,Particuli,1,CA -Estano
IA,,Appartement et annexes,71,236000,SCI,SCI,17/01/2008,PM -Port Marianne,Apparteme,SCI,SCI,1,PM -Port M
IA,,Appartement et annexes,21,70000,Particulier,Particulier,17/01/2008,CA -Estanove,Apparteme,Particuli,Particuli,1,CA -Estano
IA,,Appartement et annexes,27,94000,Particulier,Particulier,17/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,5586,Terrain,,"236329,6",SEM,Constructeur,17/01/2008,CA -Croix d'Argent,Terrain,SEM,Construct,1,CA -Croix 
IA,,Appartement et annexes,130,360000,Particulier,,17/01/2008,CA -Lemasson,Apparteme,Particuli,,1,CA -Lemass
IA,,Appartements 2 et +,110,360000,SACI-SCCV,SCI,17/01/2008,CA -Lemasson,Apparteme,SACI-SCCV,SCI,1,CA -Lemass
IA,,Appartement,43,108000,Particulier,Particulier,17/01/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,1,HF -Aiguel
IA,,Appartement et annexes,50,119000,Particulier,SCI,16/01/2008,PA -Saint Martin,Apparteme,Particuli,SCI,1,PA -Saint 
IA,,Appartement et annexes,64,200000,Particulier,SCI,16/01/2008,PM -Port Marianne,Apparteme,Particuli,SCI,1,PM -Port M
IA,,Appartement et annexes,80,90000,Particulier,Particulier,16/01/2008,MO -La Paillade,Apparteme,Particuli,Particuli,1,MO -La Pai
IA,,Appartement et annexes,70,130000,Particulier,Particulier,16/01/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,1,CE -Les Cé
IA,,Garage,,15000,SCI,,16/01/2008,,Garage,SCI,,1,
IA,,Appartement et annexes,47,111000,Particulier,,16/01/2008,CE -Alco,Apparteme,Particuli,,1,CE -Alco
IA,,Appartements 2 et +,144,103000,SCI,SCI,16/01/2008,MO -La Paillade,Apparteme,SCI,SCI,1,MO -La Pai
IA,,Appartement et annexes,37,170000,Particulier,SCI,16/01/2008,PM -Port Marianne,Apparteme,Particuli,SCI,1,PM -Port M
IA,,Appartement et annexes,25,66000,Particulier,Particulier,16/01/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,1,HF -Aiguel
IA,192,Maison,45,342000,SCI,,16/01/2008,PA -Aiguerelles,Maison,SCI,,1,PA -Aiguer
IA,,Villa,73,249000,Particulier,Particulier,14/01/2008,CA -Pas du Loup,Villa,Particuli,Particuli,1,CA -Pas du
IA,,Appartement et annexes,53,122000,Particulier,Particulier,14/01/2008,CA -Pas du Loup,Apparteme,Particuli,Particuli,1,CA -Pas du
IA,,Local professionnel,110,130000,promoteur immobilier,SCI,14/01/2008,CA -Lemasson,Local pro,promoteur,SCI,1,CA -Lemass
IA,,Local commercial,70,137000,Particulier,Particulier,14/01/2008,PA -Saint Martin,Local com,Particuli,Particuli,1,PA -Saint 
IA,,Appartement et annexes,67,180000,SCI,Particulier,14/01/2008,HF -Aiguelongue,Apparteme,SCI,Particuli,1,HF -Aiguel
IA,,Appartement,86,128000,Particulier,Particulier,14/01/2008,,Apparteme,Particuli,Particuli,1,
IA,2412,Entrepôt,700,465000,Particulier,SCI,14/01/2008,CA -Estanove,Entrepôt,Particuli,SCI,1,CA -Estano
IA,,Appartement et annexes,65,152000,Particulier,Particulier,14/01/2008,MC -Figuerolles,Apparteme,Particuli,Particuli,1,MC -Figuer
IA,,Garage,,9500,Particulier,Particulier,14/01/2008,HF -Aiguelongue,Garage,Particuli,Particuli,1,HF -Aiguel
IA,,Garage,,7000,Particulier,Particulier,14/01/2008,CE -La Chamberte,Garage,Particuli,Particuli,1,CE -La Cha
IA,,Villa,73,200380,Particulier,Particulier,14/01/2008,CA -Pas du Loup,Villa,Particuli,Particuli,1,CA -Pas du
IA,,Appartement et annexes,94,249000,Particulier,Particulier,14/01/2008,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement et annexes,53,141500,Particulier,Particulier,14/01/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,1,HF -Aiguel
IA,,Appartement,36,105000,Particulier,Particulier,14/01/2008,CA -Pas du Loup,Apparteme,Particuli,Particuli,1,CA -Pas du
IA,,Appartement,55,135000,Particulier,Particulier,14/01/2008,CE -La Chamberte,Apparteme,Particuli,Particuli,1,CE -La Cha
IA,,Appartement et annexes,22,58500,Particulier,Particulier,15/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,60,123000,Particulier,Particulier,25/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,71,236000,SCI,SCI,15/01/2008,PM -Port Marianne,Apparteme,SCI,SCI,1,PM -Port M
IA,,Garage,,15000,Particulier,SCI,15/01/2008,CE -Alco,Garage,Particuli,SCI,1,CE -Alco
IA,,Appartement et annexes,33,109000,Particulier,Particulier,15/01/2008,PA -Aiguerelles,Apparteme,Particuli,Particuli,1,PA -Aiguer
IA,,Appartement et annexes,59,110000,Particulier,,14/01/2008,CE -Alco,Apparteme,Particuli,,1,CE -Alco
IA,,Appartement et annexes,18,50000,Particulier,Particulier,14/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartements 2 et +,150,150000,Particulier,,15/01/2008,PA -Aiguerelles,Apparteme,Particuli,,1,PA -Aiguer
IA,,Appartement et annexes,41,107000,Particulier,Particulier,15/01/2008,MC -Les Aubes,Apparteme,Particuli,Particuli,1,MC -Les Au
IA,,Appartement et annexes,21,47000,Particulier,Particulier,17/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,67,174500,Particulier,Particulier,17/01/2008,PA -Aiguerelles,Apparteme,Particuli,Particuli,1,PA -Aiguer
IA,,Appartement et annexes,74,190000,SCI,Particulier,17/01/2008,PM -Millénaire,Apparteme,SCI,Particuli,1,PM -Millén
IA,,Appartement et annexes,61,128000,Particulier,Particulier,17/01/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,1,CE -Les Cé
IA,,Local commercial,45,103000,SCI,Particulier,17/01/2008,HF -Hopitaux Facultés,Local com,SCI,Particuli,1,HF -Hopita
IA,,Appartement et annexes,69,173000,Particulier,,17/01/2008,PA -Saint Martin,Apparteme,Particuli,,1,PA -Saint 
IA,,Appartement et annexes,65,139000,Particulier,,17/01/2008,MO -Celleneuve,Apparteme,Particuli,,1,MO -Cellen
IA,525,Villa,85,260000,Particulier,Particulier,14/01/2008,MO -Hauts de Massane,Villa,Particuli,Particuli,1,MO -Hauts 
IA,,Appartement,23,65000,Particulier,Particulier,23/01/2008,MC -Gares,Apparteme,Particuli,Particuli,1,MC -Gares
IA,,Appartement,22,45150,Particulier,Particulier,23/01/2008,MC -Gares,Apparteme,Particuli,Particuli,1,MC -Gares
IA,872,Terrain et bâtis divers,105,376000,Particulier,Constructeur,28/01/2008,PM -Port Marianne,Terrain e,Particuli,Construct,1,PM -Port M
IA,405,Local professionnel,405,,SCI,,16/01/2008,MC -Comédie,Local pro,SCI,,1,MC -Comédi
IA,202,Villa,140,390000,Particulier,Particulier,23/01/2008,MC -Les Aubes,Villa,Particuli,Particuli,1,MC -Les Au
IA,,Appartement et annexes,92,200000,Particulier,Particulier,23/01/2008,MC -Gares,Apparteme,Particuli,Particuli,1,MC -Gares
IA,,Garage,,14000,Particulier,Particulier,21/01/2008,MC -Les Beaux Arts,Garage,Particuli,Particuli,1,MC -Les Be
IA,,Appartement,17,50000,Particulier,Particulier,17/01/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,1,MC -Bouton
IA,223,Immeuble,535,460000,Particulier,Particulier,17/01/2008,MC -Boutonnet,Immeuble,Particuli,Particuli,1,MC -Bouton
IA,,Appartement et annexes,86,315000,SCI,Particulier,18/01/2008,MC -Gares,Apparteme,SCI,Particuli,1,MC -Gares
IA,,Appartement,64,142000,SCI,Particulier,18/01/2008,MC -Gares,Apparteme,SCI,Particuli,1,MC -Gares
IA,,Appartement,150,416000,Particulier,Particulier,18/01/2008,MC -Les Arceaux,Apparteme,Particuli,Particuli,1,MC -Les Ar
IA,,Appartement,30,75000,SCI,Particulier,18/01/2008,MC -Gares,Apparteme,SCI,Particuli,1,MC -Gares
IA,,Appartement,72,140000,Particulier,Particulier,18/01/2008,MC -Gambetta,Apparteme,Particuli,Particuli,1,MC -Gambet
IA,,Appartement et annexes,68,137500,SCI,Particulier,18/01/2008,MC -Gambetta,Apparteme,SCI,Particuli,1,MC -Gambet
IA,,Parking,,,SCI,,21/01/2008,MC -Gares,Parking,SCI,,1,MC -Gares
IA,,Parking,,,SCI,Autre personne morale,21/01/2008,MC -Gares,Parking,SCI,Autre per,1,MC -Gares
IA,,Appartements 2 et +,106,345000,Particulier,,21/01/2008,MC -Gambetta,Apparteme,Particuli,,1,MC -Gambet
IA,,Appartement et annexes,64,108000,Particulier,Particulier,21/01/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,1,MC -Bouton
IA,,Appartement et annexes,30,60000,Particulier,Particulier,22/01/2008,MC -Gambetta,Apparteme,Particuli,Particuli,1,MC -Gambet
IA,,Appartement et annexes,60,135500,Particulier,,22/01/2008,MC -Gambetta,Apparteme,Particuli,,1,MC -Gambet
IA,,Appartement,72,114000,Particulier,,22/01/2008,MC -Les Beaux Arts,Apparteme,Particuli,,1,MC -Les Be
IA,,Appartement,28,70000,Particulier,Particulier,22/01/2008,MC -Gambetta,Apparteme,Particuli,Particuli,1,MC -Gambet
IA,279,Villa,70,240000,Particulier,Particulier,22/01/2008,MC -Les Beaux Arts,Villa,Particuli,Particuli,1,MC -Les Be
IA,,Appartement et annexes,,85000,Particulier,Particulier,22/01/2008,MC -Gambetta,Apparteme,Particuli,Particuli,1,MC -Gambet
IA,,Parking,,12000,Particulier,Particulier,22/01/2008,MC -Gambetta,Parking,Particuli,Particuli,1,MC -Gambet
IA,,Appartement,35,105000,Particulier,Particulier,21/01/2008,MC -Antigone,Apparteme,Particuli,Particuli,1,MC -Antigo
IA,,Appartement et annexes,81,200000,Particulier,,24/01/2008,MC -Gambetta,Apparteme,Particuli,,1,MC -Gambet
IA,,Appartement et annexes,90,221000,Particulier,Particulier,24/01/2008,MC -Les Arceaux,Apparteme,Particuli,Particuli,1,MC -Les Ar
IA,,Appartement et annexes,35,75000,Particulier,Particulier,25/01/2008,MC -Figuerolles,Apparteme,Particuli,Particuli,1,MC -Figuer
IA,,Appartement,31,92000,Particulier,Particulier,24/01/2008,MC -Antigone,Apparteme,Particuli,Particuli,1,MC -Antigo
IA,,Appartement et annexes,169,830000,Particulier,Particulier,25/01/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,1,MC -Bouton
IA,,Appartement et annexes,96,275000,Particulier,Particulier,25/01/2008,MC -Antigone,Apparteme,Particuli,Particuli,1,MC -Antigo
IA,,Parking,,27300,SCI,Particulier,25/01/2008,MC -Comédie,Parking,SCI,Particuli,1,MC -Comédi
IA,,Appartement et annexes,80,174500,Particulier,Particulier,25/01/2008,MC -Les Aubes,Apparteme,Particuli,Particuli,1,MC -Les Au
IA,,Appartement et annexes,53,225000,SCI,SCI,25/01/2008,MC -Boutonnet,Apparteme,SCI,SCI,1,MC -Bouton
IA,,Appartement et annexes,46,240000,Particulier,SCI,29/01/2008,MC -Les Beaux Arts,Apparteme,Particuli,SCI,1,MC -Les Be
IA,,Appartement,15,39700,Particulier,Particulier,28/01/2008,MC -Gares,Apparteme,Particuli,Particuli,1,MC -Gares
IA,,Appartement,16,39000,Particulier,Particulier,28/01/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,1,MC -Les Be
IA,,Appartement,18,45000,Particulier,Particulier,28/01/2008,MC -Comédie,Apparteme,Particuli,Particuli,1,MC -Comédi
IA,,Appartement,70,170000,Particulier,Particulier,28/01/2008,MC -Gambetta,Apparteme,Particuli,Particuli,1,MC -Gambet
IA,,Appartement et annexes,63,195000,Particulier,,28/01/2008,MC -Antigone,Apparteme,Particuli,,1,MC -Antigo
IA,,Appartement et annexes,95,190000,SCI,,28/01/2008,MC -Gambetta,Apparteme,SCI,,1,MC -Gambet
IA,,Local professionnel,115,300000,SACI-SCCV,Particulier,25/01/2008,MC -Comédie,Local pro,SACI-SCCV,Particuli,1,MC -Comédi
IA,,Appartement,40,103000,Particulier,Particulier,28/01/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,1,MC -Centre
IA,,Appartement,51,110000,Particulier,Particulier,28/01/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,1,MC -Centre
IA,,Appartement,161,322500,Particulier,Particulier,29/01/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,1,MC -Centre
IA,,Appartement,48,135000,Particulier,Particulier,29/01/2008,MC -Comédie,Apparteme,Particuli,Particuli,1,MC -Comédi
IA,,Appartement,75,209000,Particulier,Particulier,28/01/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,1,MC -Centre
IA,,Appartement et annexes,40,"82412,21",Particulier,,28/01/2008,MC -Centre Historique,Apparteme,Particuli,,1,MC -Centre
IA,,Cave,,"17587,79",Particulier,SCI,28/01/2008,MC -Centre Historique,Cave,Particuli,SCI,1,MC -Centre
IA,,Local ,38,20000,Particulier,Particulier,17/01/2008,MC -Centre Historique,Local ,Particuli,Particuli,1,MC -Centre
IA,,Appartement,60,155000,Particulier,SCI,17/01/2008,MC -Centre Historique,Apparteme,Particuli,SCI,1,MC -Centre
IA,,Local commercial,58,150000,SACI-SCCV,SCI,17/01/2008,MC -Gambetta,Local com,SACI-SCCV,SCI,1,MC -Gambet
IA,,Appartement,22,50000,Particulier,,21/01/2008,MC -Gambetta,Apparteme,Particuli,,1,MC -Gambet
IA,,Appartement et annexes,63,154000,Particulier,Particulier,21/01/2008,MC -Gambetta,Apparteme,Particuli,Particuli,1,MC -Gambet
IA,56,Immeuble,92,60000,Autre personne morale,Particulier,21/01/2008,MC -Les Beaux Arts,Immeuble,Autre per,Particuli,1,MC -Les Be
IA,,Appartement,30,77000,Particulier,Particulier,22/01/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,1,MC -Centre
IA,,Parking,,1500,Particulier,Particulier,21/01/2008,PA -Aiguerelles,Parking,Particuli,Particuli,1,PA -Aiguer
IA,485,Terrain,,,Collectivité locale,,17/01/2008,HF -Plan des quatre Seigneurs,Terrain,Collectiv,,1,HF -Plan d
IA,379,Villa,135,315000,Particulier,Particulier,21/01/2008,CA -Estanove,Villa,Particuli,Particuli,1,CA -Estano
IA,237,Villa,110,263200,Particulier,Particulier,21/01/2008,PA -Saint Martin,Villa,Particuli,Particuli,1,PA -Saint 
IA,274,Villa,107,280000,Particulier,Particulier,21/01/2008,CE -La Chamberte,Villa,Particuli,Particuli,1,CE -La Cha
IA,152,Villa,68,218000,Particulier,Particulier,21/01/2008,CE -La Martelle,Villa,Particuli,Particuli,1,CE -La Mar
IA,312,Villa,130,300000,Particulier,,21/01/2008,PA -Aiguerelles,Villa,Particuli,,1,PA -Aiguer
IA,351,Villa,120,335000,Particulier,Particulier,22/01/2008,HF -Hopitaux Facultés,Villa,Particuli,Particuli,1,HF -Hopita
IA,14285,Terrain,,441000,Particulier,SEM,24/01/2008,CA -Croix d'Argent,Terrain,Particuli,SEM,1,CA -Croix 
IA,332,Villa,92,270000,Particulier,Particulier,24/01/2008,PA -Saint Martin,Villa,Particuli,Particuli,1,PA -Saint 
IA,,Appartement et annexes,23,64500,Particulier,Particulier,23/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,45,150000,Particulier,Particulier,23/01/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,1,PM -Port M
IA,,Appartement,48,147585,Particulier,Particulier,23/01/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,1,HF -Aiguel
IA,,Appartement et annexes,120,440000,Particulier,SCI,31/01/2008,HF -Aiguelongue,Apparteme,Particuli,SCI,1,HF -Aiguel
IA,,Appartement,48,150000,Particulier,Particulier,23/01/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,1,HF -Aiguel
IA,,Parking,,15000,SCI,Particulier,23/01/2008,CE -Alco,Parking,SCI,Particuli,1,CE -Alco
IA,,Appartement,21,58000,Particulier,Particulier,23/01/2008,CE -La Chamberte,Apparteme,Particuli,Particuli,1,CE -La Cha
IA,,Local commercial,165,255000,SCI,SCI,23/01/2008,PA -Prés Arènes,Local com,SCI,SCI,1,PA -Prés A
IA,,Appartement et annexes,68,178000,Particulier,Particulier,23/01/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,1,PM -Port M
IA,,Garage,,9000,Particulier,Particulier,21/01/2008,CA -Estanove,Garage,Particuli,Particuli,1,CA -Estano
IA,,Appartement,61,175000,Particulier,Particulier,22/01/2008,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement,23,60000,Particulier,Particulier,21/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,23,88000,Particulier,,18/01/2008,CA -Estanove,Apparteme,Particuli,,1,CA -Estano
IA,,Appartement,17,45000,Particulier,,17/01/2008,CE -Alco,Apparteme,Particuli,,1,CE -Alco
IA,,Appartement et annexes,43,110000,Particulier,Particulier,17/01/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,1,CE -Les Cé
IA,,Appartement et annexes,47,155000,Particulier,Particulier,18/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement,24,50000,Particulier,SCI,18/01/2008,CE -Les Cévennes,Apparteme,Particuli,SCI,1,CE -Les Cé
IA,,Appartement et annexes,110,300000,SCI,Particulier,18/01/2008,PA -Saint Martin,Apparteme,SCI,Particuli,1,PA -Saint 
IA,,Appartement et annexes,54,160000,Particulier,Particulier,18/01/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,1,PM -Port M
IA,,Appartement et annexes,84,213000,Particulier,Particulier,18/01/2008,CA -Lemasson,Apparteme,Particuli,Particuli,1,CA -Lemass
IA,,Local professionnel,129,139236,Particulier,Particulier,18/01/2008,CE -La Martelle,Local pro,Particuli,Particuli,1,CE -La Mar
IA,,Appartement,23,73000,Particulier,Particulier,18/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,60,166000,Particulier,Particulier,18/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,72,225000,SCI,Particulier,21/01/2008,PM -Port Marianne,Apparteme,SCI,Particuli,1,PM -Port M
IA,,Parking,,3000,SCI,Particulier,21/01/2008,CA -Pas du Loup,Parking,SCI,Particuli,1,CA -Pas du
IA,,Appartement et annexes,96,150000,Particulier,Particulier,21/01/2008,CA -Croix d'Argent,Apparteme,Particuli,Particuli,1,CA -Croix 
IA,,Appartement et annexes,50,170000,Particulier,Particulier,21/01/2008,PM -Millénaire,Apparteme,Particuli,Particuli,1,PM -Millén
IA,,Appartement et annexes,36,103500,Particulier,Particulier,21/01/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,1,PM -Port M
IA,,Appartement et annexes,86,210000,Particulier,Particulier,21/01/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,1,MC -Bouton
IA,,Appartement et annexes,43,117400,Particulier,Particulier,21/01/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,1,HF -Aiguel
IA,191,Villa,110,180000,Particulier,Particulier,21/01/2008,MO -Hauts de Massane,Villa,Particuli,Particuli,1,MO -Hauts 
IA,,Appartement et annexes,20,40000,Particulier,Particulier,21/01/2008,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement et annexes,80,130000,Particulier,Particulier,21/01/2008,CE -Alco,Apparteme,Particuli,Particuli,1,CE -Alco
IA,,Appartement et annexes,103,220000,Particulier,Particulier,21/01/2008,CE -La Martelle,Apparteme,Particuli,Particuli,1,CE -La Mar
IA,,Appartement,47,125000,Particulier,,21/01/2008,PM -Port Marianne,Apparteme,Particuli,,1,PM -Port M
IA,,Appartement et annexes,95,105000,Particulier,Particulier,22/01/2008,MO -La Paillade,Apparteme,Particuli,Particuli,1,MO -La Pai
IA,,Appartement et annexes,64,245000,Particulier,Particulier,22/01/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,1,HF -Hopita
IA,,Appartement et annexes,52,135000,SCI,Particulier,22/01/2008,PM -Port Marianne,Apparteme,SCI,Particuli,1,PM -Port M
IA,,Appartement,53,108000,Particulier,Particulier,22/01/2008,CA -Lemasson,Apparteme,Particuli,Particuli,1,CA -Lemass
IA,,Appartement et annexes,48,115000,Particulier,Particulier,21/01/2008,HF -Plan des quatre Seigneurs,Apparteme,Particuli,Particuli,1,HF -Plan d
